subject,recall,item_who,word_who,list,soa,listtype
39,0,oddball,cancer,39,1,emotional
39,1,oddball,sida,40,1,emotional
40,1,oddball,amputacion,3,2,emotional
40,1,oddball,nazi,6,4,emotional
40,0,oddball,cancer,7,1,emotional
40,1,oddball,morgue,9,4,emotional
40,0,oddball,suicida,10,1,emotional
40,1,oddball,asesino,11,4,emotional
40,0,oddball,violacion,12,3,emotional
40,1,oddball,masacre,13,1,emotional
40,0,oddball,crimen,17,2,emotional
40,1,oddball,hambruna,23,3,emotional
40,1,oddball,tumor,24,6,emotional
40,1,oddball,plaga,25,2,emotional
40,1,oddball,sufrimiento,27,3,emotional
40,1,oddball,ceguera,28,4,emotional
40,1,oddball,traidor,30,6,emotional
40,1,oddball,ahogado,31,3,emotional
40,1,oddball,asfixia,34,1,emotional
40,1,oddball,paraplejico,35,6,emotional
40,1,oddball,sida,36,6,emotional
40,0,oddball,terrorista,40,2,emotional
41,1,oddball,traidor,3,2,emotional
41,1,oddball,hambruna,4,6,emotional
41,1,oddball,sida,5,1,emotional
41,1,oddball,suicida,6,4,emotional
41,1,oddball,tumor,7,1,emotional
41,0,oddball,asesino,8,3,emotional
41,1,oddball,masacre,9,2,emotional
41,0,oddball,ceguera,10,6,emotional
41,1,oddball,crimen,11,2,emotional
41,0,oddball,plaga,12,1,emotional
41,1,oddball,amputacion,16,2,emotional
41,1,oddball,cancer,20,6,emotional
41,1,oddball,violacion,22,4,emotional
41,0,oddball,sufrimiento,25,4,emotional
41,1,oddball,terrorista,28,3,emotional
41,0,oddball,ahogado,32,6,emotional
41,0,oddball,nazi,33,4,emotional
41,1,oddball,paraplejico,34,3,emotional
41,1,oddball,morgue,39,1,emotional
41,1,oddball,asfixia,40,3,emotional
42,1,oddball,suicida,1,2,emotional
42,1,oddball,terrorista,3,4,emotional
42,1,oddball,cancer,5,6,emotional
42,1,oddball,hambruna,6,4,emotional
42,1,oddball,sida,8,3,emotional
42,1,oddball,masacre,15,2,emotional
42,1,oddball,ceguera,16,2,emotional
42,1,oddball,nazi,19,6,emotional
42,1,oddball,amputacion,22,3,emotional
42,1,oddball,crimen,23,6,emotional
42,0,oddball,violacion,27,1,emotional
42,0,oddball,plaga,28,1,emotional
42,0,oddball,traidor,29,3,emotional
42,1,oddball,sufrimiento,30,4,emotional
42,1,oddball,morgue,31,1,emotional
42,0,oddball,paraplejico,33,3,emotional
42,1,oddball,asfixia,35,6,emotional
42,1,oddball,ahogado,36,4,emotional
42,0,oddball,asesino,37,1,emotional
42,1,oddball,tumor,40,2,emotional
43,1,oddball,nazi,1,4,emotional
43,0,oddball,asesino,2,3,emotional
43,1,oddball,asfixia,3,6,emotional
43,1,oddball,morgue,4,3,emotional
43,1,oddball,violacion,5,6,emotional
43,0,oddball,sufrimiento,8,1,emotional
43,1,oddball,suicida,14,4,emotional
43,1,oddball,crimen,17,1,emotional
43,0,oddball,paraplejico,19,1,emotional
43,0,oddball,ceguera,22,3,emotional
43,1,oddball,amputacion,24,4,emotional
43,1,oddball,terrorista,26,6,emotional
43,1,oddball,traidor,28,2,emotional
43,1,oddball,masacre,30,4,emotional
43,0,oddball,cancer,31,2,emotional
43,1,oddball,tumor,33,6,emotional
43,1,oddball,ahogado,35,2,emotional
43,1,oddball,sida,36,3,emotional
43,0,oddball,hambruna,37,1,emotional
43,0,oddball,plaga,39,2,emotional
44,0,oddball,amputacion,1,3,emotional
44,1,oddball,hambruna,2,2,emotional
44,1,oddball,traidor,4,2,emotional
44,0,oddball,paraplejico,6,1,emotional
44,0,oddball,tumor,8,6,emotional
44,0,oddball,cancer,9,4,emotional
44,1,oddball,terrorista,12,4,emotional
44,1,oddball,asfixia,16,6,emotional
44,0,oddball,ceguera,19,1,emotional
44,1,oddball,ahogado,20,1,emotional
44,0,oddball,morgue,24,6,emotional
44,0,oddball,plaga,25,3,emotional
44,0,oddball,sufrimiento,27,3,emotional
44,0,oddball,violacion,28,4,emotional
44,0,oddball,suicida,30,2,emotional
44,0,oddball,crimen,31,1,emotional
44,0,oddball,masacre,32,2,emotional
44,1,oddball,nazi,35,3,emotional
44,1,oddball,sida,38,6,emotional
44,1,oddball,asesino,39,4,emotional
45,1,oddball,sida,4,4,emotional
45,1,oddball,suicida,5,3,emotional
45,0,oddball,crimen,7,4,emotional
45,1,oddball,paraplejico,12,3,emotional
45,0,oddball,hambruna,13,1,emotional
45,1,oddball,asesino,14,1,emotional
45,1,oddball,plaga,16,6,emotional
45,0,oddball,sufrimiento,18,4,emotional
45,1,oddball,ahogado,20,3,emotional
45,0,oddball,traidor,21,1,emotional
45,1,oddball,tumor,22,2,emotional
45,1,oddball,asfixia,23,3,emotional
45,1,oddball,ceguera,24,6,emotional
45,0,oddball,terrorista,27,6,emotional
45,1,oddball,violacion,28,4,emotional
45,1,oddball,nazi,30,6,emotional
45,1,oddball,morgue,32,2,emotional
45,1,oddball,masacre,34,1,emotional
45,1,oddball,amputacion,37,2,emotional
45,1,oddball,cancer,40,2,emotional
46,1,oddball,ceguera,4,3,emotional
46,0,oddball,hambruna,8,1,emotional
46,0,oddball,masacre,10,6,emotional
46,1,oddball,sida,11,3,emotional
46,0,oddball,sufrimiento,12,1,emotional
46,1,oddball,suicida,13,4,emotional
46,1,oddball,asesino,15,3,emotional
46,1,oddball,ahogado,17,6,emotional
46,1,oddball,tumor,19,4,emotional
46,1,oddball,crimen,20,6,emotional
46,1,oddball,paraplejico,22,1,emotional
46,1,oddball,amputacion,25,2,emotional
46,0,oddball,morgue,28,6,emotional
46,1,oddball,traidor,29,2,emotional
46,0,oddball,terrorista,31,2,emotional
46,0,oddball,violacion,32,1,emotional
46,1,oddball,asfixia,34,4,emotional
46,1,oddball,cancer,35,3,emotional
46,1,oddball,nazi,36,2,emotional
46,0,oddball,plaga,40,4,emotional
47,1,oddball,sida,3,4,emotional
47,0,oddball,sufrimiento,5,4,emotional
47,1,oddball,ahogado,6,3,emotional
47,0,oddball,tumor,14,1,emotional
47,1,oddball,morgue,15,6,emotional
47,1,oddball,amputacion,16,2,emotional
47,1,oddball,terrorista,17,6,emotional
47,1,oddball,paraplejico,21,3,emotional
47,1,oddball,nazi,23,4,emotional
47,0,oddball,asesino,26,1,emotional
47,0,oddball,plaga,28,2,emotional
47,1,oddball,violacion,29,2,emotional
47,1,oddball,cancer,30,6,emotional
47,1,oddball,asfixia,31,1,emotional
47,1,oddball,hambruna,32,2,emotional
47,1,oddball,crimen,34,1,emotional
47,1,oddball,ceguera,36,6,emotional
47,1,oddball,suicida,38,3,emotional
47,0,oddball,traidor,39,4,emotional
47,1,oddball,masacre,40,3,emotional
48,0,oddball,plaga,1,1,emotional
48,0,oddball,ahogado,2,1,emotional
48,0,oddball,nazi,3,2,emotional
48,0,oddball,ceguera,5,3,emotional
48,1,oddball,amputacion,6,4,emotional
48,0,oddball,crimen,7,1,emotional
48,0,oddball,violacion,10,3,emotional
48,0,oddball,paraplejico,11,4,emotional
48,1,oddball,terrorista,13,2,emotional
48,1,oddball,asfixia,15,2,emotional
48,1,oddball,suicida,19,4,emotional
48,1,oddball,tumor,21,6,emotional
48,1,oddball,morgue,22,6,emotional
48,1,oddball,asesino,25,3,emotional
48,0,oddball,masacre,26,1,emotional
48,0,oddball,hambruna,27,3,emotional
48,0,oddball,sufrimiento,31,4,emotional
48,1,oddball,sida,32,2,emotional
48,0,oddball,traidor,33,6,emotional
48,1,oddball,cancer,38,6,emotional
49,1,oddball,terrorista,2,1,emotional
49,1,oddball,nazi,4,4,emotional
49,1,oddball,masacre,6,1,emotional
49,1,oddball,suicida,7,6,emotional
49,1,oddball,amputacion,10,3,emotional
49,1,oddball,tumor,11,3,emotional
49,0,oddball,asfixia,12,4,emotional
49,1,oddball,cancer,14,3,emotional
49,1,oddball,morgue,15,1,emotional
49,1,oddball,crimen,17,6,emotional
49,0,oddball,ceguera,18,6,emotional
49,1,oddball,paraplejico,21,4,emotional
49,1,oddball,violacion,22,2,emotional
49,1,oddball,traidor,25,1,emotional
49,0,oddball,ahogado,29,2,emotional
49,1,oddball,asesino,30,2,emotional
49,0,oddball,sufrimiento,34,2,emotional
49,0,oddball,sida,36,6,emotional
49,1,oddball,hambruna,38,3,emotional
49,0,oddball,plaga,39,4,emotional
50,1,oddball,suicida,2,4,emotional
50,1,oddball,tumor,4,4,emotional
50,0,oddball,sufrimiento,7,2,emotional
50,1,oddball,ahogado,10,1,emotional
50,0,oddball,terrorista,11,3,emotional
50,0,oddball,hambruna,16,1,emotional
50,0,oddball,asfixia,17,3,emotional
50,0,oddball,paraplejico,20,2,emotional
50,0,oddball,nazi,21,1,emotional
50,1,oddball,morgue,22,4,emotional
50,1,oddball,sida,24,1,emotional
50,1,oddball,amputacion,25,2,emotional
50,1,oddball,plaga,26,4,emotional
50,1,oddball,ceguera,27,3,emotional
50,1,oddball,crimen,28,6,emotional
50,1,oddball,cancer,29,3,emotional
50,1,oddball,masacre,30,2,emotional
50,1,oddball,asesino,32,6,emotional
50,1,oddball,traidor,38,6,emotional
50,1,oddball,violacion,39,6,emotional
51,1,oddball,sida,1,3,emotional
51,1,oddball,tumor,4,3,emotional
51,1,oddball,traidor,5,6,emotional
51,0,oddball,ahogado,7,1,emotional
51,0,oddball,morgue,8,1,emotional
51,1,oddball,suicida,13,4,emotional
51,1,oddball,asfixia,15,1,emotional
51,1,oddball,terrorista,16,6,emotional
51,1,oddball,hambruna,17,6,emotional
51,1,oddball,sufrimiento,18,2,emotional
51,0,oddball,nazi,22,1,emotional
51,1,oddball,amputacion,25,4,emotional
51,1,oddball,asesino,26,3,emotional
51,1,oddball,ceguera,28,4,emotional
51,1,oddball,plaga,29,4,emotional
51,0,oddball,paraplejico,33,2,emotional
51,0,oddball,masacre,35,3,emotional
51,1,oddball,crimen,37,6,emotional
51,0,oddball,cancer,38,2,emotional
51,1,oddball,violacion,40,2,emotional
52,1,oddball,asfixia,2,1,emotional
52,0,oddball,masacre,5,6,emotional
52,1,oddball,paraplejico,8,4,emotional
52,1,oddball,sida,9,1,emotional
52,0,oddball,ceguera,10,2,emotional
52,0,oddball,crimen,13,6,emotional
52,1,oddball,amputacion,14,2,emotional
52,1,oddball,suicida,16,2,emotional
52,0,oddball,nazi,18,4,emotional
52,0,oddball,plaga,20,3,emotional
52,1,oddball,traidor,22,4,emotional
52,1,oddball,tumor,26,6,emotional
52,1,oddball,violacion,28,3,emotional
52,1,oddball,sufrimiento,29,1,emotional
52,1,oddball,morgue,30,3,emotional
52,0,oddball,hambruna,31,6,emotional
52,1,oddball,asesino,32,1,emotional
52,1,oddball,ahogado,37,2,emotional
52,1,oddball,cancer,39,4,emotional
52,1,oddball,terrorista,40,3,emotional
53,0,oddball,amputacion,2,1,emotional
53,1,oddball,hambruna,4,3,emotional
53,0,oddball,cancer,5,1,emotional
53,1,oddball,plaga,6,4,emotional
53,1,oddball,violacion,7,3,emotional
53,0,oddball,paraplejico,9,6,emotional
53,1,oddball,ahogado,11,6,emotional
53,1,oddball,tumor,15,3,emotional
53,1,oddball,asesino,17,6,emotional
53,1,oddball,traidor,18,3,emotional
53,1,oddball,crimen,19,6,emotional
53,0,oddball,morgue,21,1,emotional
53,0,oddball,masacre,22,2,emotional
53,1,oddball,asfixia,25,4,emotional
53,1,oddball,sufrimiento,27,2,emotional
53,0,oddball,ceguera,28,2,emotional
53,1,oddball,nazi,33,4,emotional
53,0,oddball,terrorista,35,2,emotional
53,0,oddball,suicida,37,1,emotional
53,1,oddball,sida,38,4,emotional
54,0,oddball,sufrimiento,1,4,emotional
54,1,oddball,violacion,3,3,emotional
54,0,oddball,asfixia,5,1,emotional
54,1,oddball,asesino,7,6,emotional
54,1,oddball,paraplejico,9,2,emotional
54,1,oddball,tumor,12,3,emotional
54,1,oddball,plaga,13,2,emotional
54,1,oddball,cancer,15,4,emotional
54,1,oddball,hambruna,16,6,emotional
54,1,oddball,traidor,17,4,emotional
54,0,oddball,ceguera,18,3,emotional
54,1,oddball,crimen,19,6,emotional
54,1,oddball,ahogado,24,1,emotional
54,1,oddball,masacre,27,4,emotional
54,1,oddball,sida,28,2,emotional
54,1,oddball,terrorista,31,3,emotional
54,1,oddball,nazi,32,1,emotional
54,1,oddball,morgue,33,6,emotional
54,1,oddball,amputacion,34,1,emotional
54,1,oddball,suicida,40,2,emotional
55,1,oddball,suicida,3,4,emotional
55,0,oddball,terrorista,4,4,emotional
55,0,oddball,asesino,5,3,emotional
55,1,oddball,ceguera,8,6,emotional
55,0,oddball,hambruna,13,6,emotional
55,1,oddball,amputacion,17,4,emotional
55,0,oddball,crimen,20,1,emotional
55,0,oddball,cancer,22,1,emotional
55,1,oddball,paraplejico,23,3,emotional
55,0,oddball,traidor,25,1,emotional
55,0,oddball,tumor,26,2,emotional
55,0,oddball,asfixia,27,3,emotional
55,1,oddball,morgue,29,2,emotional
55,1,oddball,sida,30,6,emotional
55,1,oddball,violacion,31,2,emotional
55,1,oddball,masacre,35,4,emotional
55,1,oddball,nazi,36,3,emotional
55,1,oddball,plaga,38,6,emotional
55,0,oddball,ahogado,39,2,emotional
55,0,oddball,sufrimiento,40,1,emotional
56,1,oddball,asesino,2,3,emotional
56,1,oddball,traidor,5,4,emotional
56,0,oddball,nazi,6,2,emotional
56,1,oddball,sida,7,6,emotional
56,1,oddball,amputacion,10,6,emotional
56,0,oddball,paraplejico,12,2,emotional
56,0,oddball,crimen,14,2,emotional
56,1,oddball,terrorista,16,3,emotional
56,0,oddball,hambruna,21,4,emotional
56,1,oddball,violacion,22,6,emotional
56,0,oddball,suicida,24,1,emotional
56,0,oddball,morgue,26,1,emotional
56,0,oddball,sufrimiento,27,3,emotional
56,1,oddball,tumor,29,2,emotional
56,1,oddball,plaga,32,4,emotional
56,0,oddball,asfixia,34,3,emotional
56,0,oddball,cancer,35,1,emotional
56,1,oddball,masacre,37,4,emotional
56,0,oddball,ceguera,39,6,emotional
56,0,oddball,ahogado,40,1,emotional
57,0,oddball,paraplejico,1,1,emotional
57,1,oddball,ceguera,2,3,emotional
57,0,oddball,terrorista,3,6,emotional
57,1,oddball,masacre,4,4,emotional
57,1,oddball,amputacion,5,2,emotional
57,0,oddball,asesino,8,3,emotional
57,0,oddball,asfixia,10,3,emotional
57,0,oddball,cancer,13,6,emotional
57,0,oddball,suicida,14,2,emotional
57,0,oddball,tumor,15,1,emotional
57,0,oddball,crimen,20,2,emotional
57,0,oddball,plaga,21,1,emotional
57,0,oddball,ahogado,22,6,emotional
57,1,oddball,morgue,23,4,emotional
57,1,oddball,sufrimiento,29,4,emotional
57,1,oddball,sida,33,4,emotional
57,0,oddball,nazi,34,2,emotional
57,0,oddball,violacion,35,6,emotional
57,1,oddball,traidor,38,1,emotional
57,0,oddball,hambruna,40,3,emotional
58,0,oddball,nazi,1,1,emotional
58,1,oddball,cancer,3,3,emotional
58,1,oddball,tumor,4,1,emotional
58,1,oddball,sida,5,6,emotional
58,0,oddball,plaga,8,2,emotional
58,1,oddball,hambruna,9,3,emotional
58,1,oddball,suicida,11,6,emotional
58,1,oddball,terrorista,12,1,emotional
58,0,oddball,morgue,13,2,emotional
58,1,oddball,traidor,15,2,emotional
58,0,oddball,paraplejico,18,2,emotional
58,1,oddball,asesino,22,3,emotional
58,1,oddball,masacre,24,6,emotional
58,0,oddball,amputacion,26,1,emotional
58,1,oddball,asfixia,28,4,emotional
58,1,oddball,crimen,29,4,emotional
58,0,oddball,ahogado,30,6,emotional
58,1,oddball,ceguera,37,3,emotional
58,1,oddball,violacion,38,4,emotional
58,1,oddball,sufrimiento,39,4,emotional
59,0,oddball,ahogado,1,4,emotional
59,1,oddball,nazi,2,1,emotional
59,1,oddball,cancer,3,2,emotional
59,1,oddball,sida,4,6,emotional
59,1,oddball,hambruna,5,3,emotional
59,1,oddball,asesino,8,2,emotional
59,0,oddball,plaga,9,2,emotional
59,0,oddball,asfixia,10,3,emotional
59,0,oddball,suicida,14,4,emotional
59,0,oddball,ceguera,16,6,emotional
59,1,oddball,masacre,17,6,emotional
59,1,oddball,terrorista,19,3,emotional
59,0,oddball,paraplejico,21,1,emotional
59,1,oddball,amputacion,29,2,emotional
59,1,oddball,traidor,30,3,emotional
59,1,oddball,tumor,32,4,emotional
59,0,oddball,sufrimiento,34,4,emotional
59,0,oddball,morgue,35,1,emotional
59,1,oddball,violacion,38,6,emotional
59,0,oddball,crimen,40,1,emotional
60,1,oddball,cancer,1,3,emotional
60,0,oddball,plaga,4,2,emotional
60,1,oddball,nazi,5,4,emotional
60,1,oddball,violacion,8,6,emotional
60,0,oddball,ceguera,10,6,emotional
60,1,oddball,traidor,12,2,emotional
60,1,oddball,sida,14,2,emotional
60,1,oddball,ahogado,15,1,emotional
60,1,oddball,suicida,16,2,emotional
60,0,oddball,morgue,17,3,emotional
60,1,oddball,masacre,20,4,emotional
60,0,oddball,asfixia,22,1,emotional
60,1,oddball,tumor,23,3,emotional
60,1,oddball,asesino,24,1,emotional
60,1,oddball,amputacion,26,4,emotional
60,1,oddball,terrorista,27,4,emotional
60,0,oddball,sufrimiento,31,1,emotional
60,1,oddball,paraplejico,35,3,emotional
60,1,oddball,crimen,36,6,emotional
60,0,oddball,hambruna,37,6,emotional
61,1,oddball,nazi,3,2,emotional
61,0,oddball,paraplejico,4,2,emotional
61,0,oddball,sufrimiento,5,4,emotional
61,1,oddball,plaga,6,6,emotional
61,1,oddball,amputacion,7,3,emotional
61,0,oddball,suicida,12,1,emotional
61,1,oddball,violacion,14,6,emotional
61,1,oddball,terrorista,15,6,emotional
61,1,oddball,asfixia,17,3,emotional
61,1,oddball,asesino,18,6,emotional
61,1,oddball,morgue,21,2,emotional
61,0,oddball,hambruna,23,3,emotional
61,0,oddball,crimen,24,2,emotional
61,0,oddball,masacre,27,1,emotional
61,0,oddball,cancer,30,1,emotional
61,0,oddball,sida,31,1,emotional
61,0,oddball,ahogado,32,4,emotional
61,1,oddball,tumor,33,3,emotional
61,1,oddball,traidor,35,4,emotional
61,0,oddball,ceguera,40,4,emotional
62,0,oddball,asfixia,1,3,emotional
62,1,oddball,violacion,2,3,emotional
62,0,oddball,suicida,7,1,emotional
62,0,oddball,plaga,8,4,emotional
62,1,oddball,asesino,9,2,emotional
62,0,oddball,morgue,16,4,emotional
62,0,oddball,paraplejico,21,3,emotional
62,1,oddball,sufrimiento,23,6,emotional
62,0,oddball,sida,27,2,emotional
62,0,oddball,nazi,28,6,emotional
62,0,oddball,amputacion,29,1,emotional
62,1,oddball,tumor,31,2,emotional
62,0,oddball,crimen,32,1,emotional
62,1,oddball,ahogado,33,3,emotional
62,0,oddball,ceguera,34,2,emotional
62,0,oddball,cancer,36,4,emotional
62,0,oddball,hambruna,37,6,emotional
62,1,oddball,terrorista,38,6,emotional
62,1,oddball,traidor,39,4,emotional
62,0,oddball,masacre,40,1,emotional
63,0,oddball,hambruna,2,1,emotional
63,0,oddball,crimen,3,2,emotional
63,0,oddball,tumor,4,1,emotional
63,1,oddball,nazi,5,3,emotional
63,1,oddball,asesino,6,6,emotional
63,1,oddball,ceguera,7,4,emotional
63,0,oddball,sida,8,4,emotional
63,0,oddball,sufrimiento,10,3,emotional
63,1,oddball,asfixia,13,3,emotional
63,1,oddball,cancer,14,6,emotional
63,0,oddball,ahogado,15,1,emotional
63,1,oddball,amputacion,16,2,emotional
63,1,oddball,traidor,17,6,emotional
63,1,oddball,paraplejico,20,4,emotional
63,1,oddball,suicida,25,3,emotional
63,0,oddball,violacion,26,2,emotional
63,0,oddball,plaga,33,1,emotional
63,1,oddball,morgue,36,4,emotional
63,1,oddball,terrorista,37,6,emotional
63,0,oddball,masacre,40,2,emotional
64,0,oddball,sufrimiento,2,1,emotional
64,0,oddball,paraplejico,5,1,emotional
64,1,oddball,traidor,6,4,emotional
64,1,oddball,asfixia,11,2,emotional
64,0,oddball,suicida,15,3,emotional
64,1,oddball,cancer,17,2,emotional
64,1,oddball,ahogado,18,6,emotional
64,1,oddball,plaga,19,3,emotional
64,1,oddball,sida,22,6,emotional
64,1,oddball,nazi,23,2,emotional
64,1,oddball,crimen,24,3,emotional
64,0,oddball,ceguera,27,4,emotional
64,1,oddball,asesino,28,6,emotional
64,1,oddball,violacion,29,1,emotional
64,1,oddball,hambruna,32,3,emotional
64,1,oddball,amputacion,35,2,emotional
64,1,oddball,terrorista,37,4,emotional
64,1,oddball,morgue,38,4,emotional
64,0,oddball,tumor,39,1,emotional
64,1,oddball,masacre,40,6,emotional
65,0,oddball,crimen,3,6,emotional
65,0,oddball,asfixia,4,6,emotional
65,1,oddball,nazi,5,4,emotional
65,0,oddball,plaga,10,2,emotional
65,0,oddball,ahogado,12,4,emotional
65,0,oddball,masacre,14,2,emotional
65,1,oddball,traidor,15,3,emotional
65,1,oddball,ceguera,16,3,emotional
65,1,oddball,terrorista,18,2,emotional
65,0,oddball,paraplejico,19,1,emotional
65,1,oddball,amputacion,20,6,emotional
65,1,oddball,hambruna,21,6,emotional
65,1,oddball,sida,24,3,emotional
65,1,oddball,morgue,25,4,emotional
65,1,oddball,violacion,30,2,emotional
65,0,oddball,asesino,31,3,emotional
65,1,oddball,suicida,33,1,emotional
65,0,oddball,sufrimiento,35,4,emotional
65,1,oddball,tumor,36,1,emotional
65,0,oddball,cancer,37,1,emotional
66,0,oddball,terrorista,1,4,emotional
66,0,oddball,amputacion,2,3,emotional
66,1,oddball,cancer,3,4,emotional
66,0,oddball,ahogado,5,1,emotional
66,0,oddball,traidor,9,2,emotional
66,0,oddball,asesino,10,2,emotional
66,1,oddball,ceguera,12,2,emotional
66,0,oddball,sufrimiento,14,1,emotional
66,1,oddball,violacion,15,6,emotional
66,1,oddball,masacre,16,6,emotional
66,0,oddball,paraplejico,19,1,emotional
66,0,oddball,plaga,20,4,emotional
66,1,oddball,tumor,21,6,emotional
66,0,oddball,sida,23,1,emotional
66,1,oddball,suicida,29,3,emotional
66,1,oddball,morgue,30,3,emotional
66,0,oddball,hambruna,31,2,emotional
66,1,oddball,asfixia,33,4,emotional
66,0,oddball,crimen,36,6,emotional
