recprob,subject,encpos,list_type,item,oddvctrl
0.375,12,12,emotional,oddballm1,oddball
0.285714285714286,14,12,emotional,oddballm1,oddball
0,15,12,emotional,oddballm1,oddball
0.666666666666667,16,12,emotional,oddballm1,oddball
0.285714285714286,17,12,emotional,oddballm1,oddball
0.714285714285714,18,12,emotional,oddballm1,oddball
0,19,12,emotional,oddballm1,oddball
0.5,20,12,emotional,oddballm1,oddball
0.857142857142857,21,12,emotional,oddballm1,oddball
0.5,22,12,emotional,oddballm1,oddball
0.25,23,12,emotional,oddballm1,oddball
0.2,24,12,emotional,oddballm1,oddball
0.333333333333333,25,12,emotional,oddballm1,oddball
0.25,26,12,emotional,oddballm1,oddball
0.666666666666667,27,12,emotional,oddballm1,oddball
1,28,12,emotional,oddballm1,oddball
0.25,29,12,emotional,oddballm1,oddball
0.6,30,12,emotional,oddballm1,oddball
0.166666666666667,31,12,emotional,oddballm1,oddball
0.666666666666667,32,12,emotional,oddballm1,oddball
0.6,33,12,emotional,oddballm1,oddball
0.5,34,12,emotional,oddballm1,oddball
0.666666666666667,35,12,emotional,oddballm1,oddball
0.75,36,12,emotional,oddballm1,oddball
0.444444444444444,37,12,emotional,oddballm1,oddball
1,38,12,emotional,oddballm1,oddball
1,39,12,emotional,oddballm1,oddball
0.5,40,12,emotional,oddballm1,oddball
0,41,12,emotional,oddballm1,oddball
0.285714285714286,42,12,emotional,oddballm1,oddball
0.666666666666667,43,12,emotional,oddballm1,oddball
0.8,44,12,emotional,oddballm1,oddball
0.333333333333333,45,12,emotional,oddballm1,oddball
0.571428571428571,46,12,emotional,oddballm1,oddball
0,47,12,emotional,oddballm1,oddball
0.285714285714286,48,12,emotional,oddballm1,oddball
0.333333333333333,49,12,emotional,oddballm1,oddball
0.166666666666667,50,12,emotional,oddballm1,oddball
0.5,51,12,emotional,oddballm1,oddball
0.75,52,12,emotional,oddballm1,oddball
0.666666666666667,53,12,emotional,oddballm1,oddball
0,54,12,emotional,oddballm1,oddball
0.25,55,12,emotional,oddballm1,oddball
0.285714285714286,56,12,emotional,oddballm1,oddball
0.111111111111111,57,12,emotional,oddballm1,oddball
0.2,58,12,emotional,oddballm1,oddball
0.6,59,12,emotional,oddballm1,oddball
0.75,60,12,emotional,oddballm1,oddball
0,61,12,emotional,oddballm1,oddball
0.25,62,12,emotional,oddballm1,oddball
0.666666666666667,63,12,emotional,oddballm1,oddball
1,64,12,emotional,oddballm1,oddball
0.333333333333333,65,12,emotional,oddballm1,oddball
0.25,66,12,emotional,oddballm1,oddball
0.5,67,12,emotional,oddballm1,oddball
0.5,68,12,emotional,oddballm1,oddball
0.428571428571429,69,12,emotional,oddballm1,oddball
0.5,70,12,emotional,oddballm1,oddball
0.285714285714286,71,12,emotional,oddballm1,oddball
0.25,72,12,emotional,oddballm1,oddball
0.333333333333333,73,12,emotional,oddballm1,oddball
0.142857142857143,74,12,emotional,oddballm1,oddball
0.5,75,12,emotional,oddballm1,oddball
0,4,12,emotional,oddballp1,oddball
0.714285714285714,5,12,emotional,oddballp1,oddball
0.6,6,12,emotional,oddballp1,oddball
0.4,7,12,emotional,oddballp1,oddball
0.666666666666667,9,12,emotional,oddballp1,oddball
1,10,12,emotional,oddballp1,oddball
1,11,12,emotional,oddballp1,oddball
0.875,12,12,emotional,oddballp1,oddball
0.714285714285714,14,12,emotional,oddballp1,oddball
0.666666666666667,15,12,emotional,oddballp1,oddball
0.333333333333333,16,12,emotional,oddballp1,oddball
0.428571428571429,17,12,emotional,oddballp1,oddball
0.857142857142857,18,12,emotional,oddballp1,oddball
0.333333333333333,19,12,emotional,oddballp1,oddball
0.75,20,12,emotional,oddballp1,oddball
0.571428571428571,21,12,emotional,oddballp1,oddball
0.75,22,12,emotional,oddballp1,oddball
0.25,23,12,emotional,oddballp1,oddball
0.4,24,12,emotional,oddballp1,oddball
1,25,12,emotional,oddballp1,oddball
0.25,26,12,emotional,oddballp1,oddball
1,27,12,emotional,oddballp1,oddball
1,28,12,emotional,oddballp1,oddball
0.75,29,12,emotional,oddballp1,oddball
0.2,30,12,emotional,oddballp1,oddball
0.666666666666667,31,12,emotional,oddballp1,oddball
0.333333333333333,32,12,emotional,oddballp1,oddball
0.8,33,12,emotional,oddballp1,oddball
0.5,34,12,emotional,oddballp1,oddball
0.333333333333333,35,12,emotional,oddballp1,oddball
0.5,36,12,emotional,oddballp1,oddball
0.555555555555556,37,12,emotional,oddballp1,oddball
0.5,38,12,emotional,oddballp1,oddball
0.75,39,12,emotional,oddballp1,oddball
0.5,40,12,emotional,oddballp1,oddball
0.666666666666667,41,12,emotional,oddballp1,oddball
0.714285714285714,42,12,emotional,oddballp1,oddball
1,43,12,emotional,oddballp1,oddball
0.6,44,12,emotional,oddballp1,oddball
1,45,12,emotional,oddballp1,oddball
0.428571428571429,46,12,emotional,oddballp1,oddball
1,47,12,emotional,oddballp1,oddball
0.571428571428571,48,12,emotional,oddballp1,oddball
0.666666666666667,49,12,emotional,oddballp1,oddball
0.5,50,12,emotional,oddballp1,oddball
0.75,51,12,emotional,oddballp1,oddball
0.75,52,12,emotional,oddballp1,oddball
0.666666666666667,53,12,emotional,oddballp1,oddball
0.5,54,12,emotional,oddballp1,oddball
0.75,55,12,emotional,oddballp1,oddball
0.428571428571429,56,12,emotional,oddballp1,oddball
0.444444444444444,57,12,emotional,oddballp1,oddball
0.8,58,12,emotional,oddballp1,oddball
0.8,59,12,emotional,oddballp1,oddball
0.5,60,12,emotional,oddballp1,oddball
1,61,12,emotional,oddballp1,oddball
0.25,62,12,emotional,oddballp1,oddball
1,63,12,emotional,oddballp1,oddball
0.5,64,12,emotional,oddballp1,oddball
0.333333333333333,65,12,emotional,oddballp1,oddball
0.5,66,12,emotional,oddballp1,oddball
0.75,67,12,emotional,oddballp1,oddball
0.25,68,12,emotional,oddballp1,oddball
0.714285714285714,69,12,emotional,oddballp1,oddball
0.5,70,12,emotional,oddballp1,oddball
0.571428571428571,71,12,emotional,oddballp1,oddball
0.25,72,12,emotional,oddballp1,oddball
0.666666666666667,73,12,emotional,oddballp1,oddball
0,74,12,emotional,oddballp1,oddball
0,75,12,emotional,oddballp1,oddball
0.5,4,12,emotional,control,control
0,5,12,emotional,control,control
0.333333333333333,6,12,emotional,control,control
0,7,12,emotional,control,control
0.6,9,12,emotional,control,control
0.4,10,12,emotional,control,control
0.833333333333333,11,12,emotional,control,control
0.333333333333333,14,12,emotional,control,control
0.25,15,12,emotional,control,control
0.333333333333333,16,12,emotional,control,control
0.25,17,12,emotional,control,control
0.333333333333333,18,12,emotional,control,control
0.2,19,12,emotional,control,control
0.666666666666667,20,12,emotional,control,control
0.5,21,12,emotional,control,control
1,22,12,emotional,control,control
0.2,23,12,emotional,control,control
0.4,24,12,emotional,control,control
0.5,25,12,emotional,control,control
0.333333333333333,26,12,emotional,control,control
0.6,27,12,emotional,control,control
0.4,28,12,emotional,control,control
0.25,29,12,emotional,control,control
0.142857142857143,30,12,emotional,control,control
0.571428571428571,31,12,emotional,control,control
1,32,12,emotional,control,control
0.666666666666667,33,12,emotional,control,control
0.833333333333333,34,12,emotional,control,control
0.4,35,12,emotional,control,control
0.5,36,12,emotional,control,control
0.8,37,12,emotional,control,control
0.285714285714286,38,12,emotional,control,control
0.25,39,12,emotional,control,control
0.333333333333333,40,12,emotional,control,control
0.714285714285714,41,12,emotional,control,control
0.25,42,12,emotional,control,control
0.6,43,12,emotional,control,control
0.25,44,12,emotional,control,control
0.428571428571429,45,12,emotional,control,control
0.666666666666667,46,12,emotional,control,control
0.166666666666667,47,12,emotional,control,control
0.666666666666667,48,12,emotional,control,control
0.333333333333333,49,12,emotional,control,control
0.5,50,12,emotional,control,control
0.714285714285714,51,12,emotional,control,control
0.4,52,12,emotional,control,control
0.25,53,12,emotional,control,control
1,54,12,emotional,control,control
1,55,12,emotional,control,control
0.5,56,12,emotional,control,control
0.8,58,12,emotional,control,control
0.25,59,12,emotional,control,control
1,60,12,emotional,control,control
0,61,12,emotional,control,control
0.5,62,12,emotional,control,control
0.6,63,12,emotional,control,control
0.5,64,12,emotional,control,control
0.75,65,12,emotional,control,control
0.285714285714286,66,12,emotional,control,control
0.333333333333333,67,12,emotional,control,control
0.333333333333333,68,12,emotional,control,control
0.333333333333333,69,12,emotional,control,control
0.444444444444444,70,12,emotional,control,control
0,71,12,emotional,control,control
0,72,12,emotional,control,control
0.25,73,12,emotional,control,control
0,74,12,emotional,control,control
0.4,75,12,emotional,control,control
0.166666666666667,4,12,emotional,controlm2,control
0,5,12,emotional,controlm2,control
0.333333333333333,6,12,emotional,controlm2,control
1,7,12,emotional,controlm2,control
0.4,9,12,emotional,controlm2,control
0.6,10,12,emotional,controlm2,control
0.666666666666667,11,12,emotional,controlm2,control
0.666666666666667,14,12,emotional,controlm2,control
0.5,15,12,emotional,controlm2,control
0.166666666666667,16,12,emotional,controlm2,control
0.5,17,12,emotional,controlm2,control
1,18,12,emotional,controlm2,control
0.4,19,12,emotional,controlm2,control
0.333333333333333,20,12,emotional,controlm2,control
0,21,12,emotional,controlm2,control
0.333333333333333,22,12,emotional,controlm2,control
0.2,23,12,emotional,controlm2,control
0.8,24,12,emotional,controlm2,control
0.666666666666667,25,12,emotional,controlm2,control
0.166666666666667,26,12,emotional,controlm2,control
0,27,12,emotional,controlm2,control
0.4,28,12,emotional,controlm2,control
0.75,29,12,emotional,controlm2,control
0.571428571428571,30,12,emotional,controlm2,control
0.285714285714286,31,12,emotional,controlm2,control
0.666666666666667,32,12,emotional,controlm2,control
0.333333333333333,33,12,emotional,controlm2,control
0.333333333333333,34,12,emotional,controlm2,control
0.6,35,12,emotional,controlm2,control
0.333333333333333,36,12,emotional,controlm2,control
0.6,37,12,emotional,controlm2,control
0.428571428571429,38,12,emotional,controlm2,control
0.75,39,12,emotional,controlm2,control
0,40,12,emotional,controlm2,control
0.285714285714286,41,12,emotional,controlm2,control
0.5,42,12,emotional,controlm2,control
0.4,43,12,emotional,controlm2,control
0.25,44,12,emotional,controlm2,control
0.428571428571429,45,12,emotional,controlm2,control
0.333333333333333,46,12,emotional,controlm2,control
0.666666666666667,47,12,emotional,controlm2,control
0.333333333333333,48,12,emotional,controlm2,control
0.333333333333333,49,12,emotional,controlm2,control
0.5,50,12,emotional,controlm2,control
0.857142857142857,51,12,emotional,controlm2,control
0.8,52,12,emotional,controlm2,control
0.25,53,12,emotional,controlm2,control
0.444444444444444,54,12,emotional,controlm2,control
0,55,12,emotional,controlm2,control
0.5,56,12,emotional,controlm2,control
0.4,58,12,emotional,controlm2,control
0.75,59,12,emotional,controlm2,control
0,60,12,emotional,controlm2,control
0.428571428571429,61,12,emotional,controlm2,control
0.25,62,12,emotional,controlm2,control
0.6,63,12,emotional,controlm2,control
0.666666666666667,64,12,emotional,controlm2,control
0,65,12,emotional,controlm2,control
0.714285714285714,66,12,emotional,controlm2,control
0,67,12,emotional,controlm2,control
0.666666666666667,68,12,emotional,controlm2,control
0.666666666666667,69,12,emotional,controlm2,control
0.222222222222222,70,12,emotional,controlm2,control
0.4,71,12,emotional,controlm2,control
0.5,72,12,emotional,controlm2,control
0.625,73,12,emotional,controlm2,control
0.666666666666667,74,12,emotional,controlm2,control
0,75,12,emotional,controlm2,control
0.666666666666667,4,12,emotional,controlm1,control
0,5,12,emotional,controlm1,control
0.666666666666667,6,12,emotional,controlm1,control
0,7,12,emotional,controlm1,control
0.6,9,12,emotional,controlm1,control
0.6,10,12,emotional,controlm1,control
0.666666666666667,11,12,emotional,controlm1,control
0.666666666666667,14,12,emotional,controlm1,control
0.5,15,12,emotional,controlm1,control
0.666666666666667,16,12,emotional,controlm1,control
0.5,17,12,emotional,controlm1,control
0.666666666666667,18,12,emotional,controlm1,control
0.2,19,12,emotional,controlm1,control
0.666666666666667,20,12,emotional,controlm1,control
0.5,21,12,emotional,controlm1,control
0.666666666666667,22,12,emotional,controlm1,control
0.2,23,12,emotional,controlm1,control
0.4,24,12,emotional,controlm1,control
0.166666666666667,25,12,emotional,controlm1,control
0.666666666666667,26,12,emotional,controlm1,control
0.6,27,12,emotional,controlm1,control
0.4,28,12,emotional,controlm1,control
0.5,29,12,emotional,controlm1,control
0.142857142857143,30,12,emotional,controlm1,control
0.571428571428571,31,12,emotional,controlm1,control
0.333333333333333,32,12,emotional,controlm1,control
0.5,33,12,emotional,controlm1,control
0.666666666666667,34,12,emotional,controlm1,control
0.4,35,12,emotional,controlm1,control
0.333333333333333,36,12,emotional,controlm1,control
0.4,37,12,emotional,controlm1,control
0.428571428571429,38,12,emotional,controlm1,control
0.75,39,12,emotional,controlm1,control
0.333333333333333,40,12,emotional,controlm1,control
0.571428571428571,41,12,emotional,controlm1,control
0.5,42,12,emotional,controlm1,control
0.8,43,12,emotional,controlm1,control
0.25,44,12,emotional,controlm1,control
0.571428571428571,45,12,emotional,controlm1,control
0.666666666666667,46,12,emotional,controlm1,control
0,47,12,emotional,controlm1,control
0.333333333333333,48,12,emotional,controlm1,control
1,49,12,emotional,controlm1,control
0,50,12,emotional,controlm1,control
0.428571428571429,51,12,emotional,controlm1,control
0.4,52,12,emotional,controlm1,control
0.5,53,12,emotional,controlm1,control
1,54,12,emotional,controlm1,control
0,55,12,emotional,controlm1,control
0,56,12,emotional,controlm1,control
0.6,58,12,emotional,controlm1,control
0.25,59,12,emotional,controlm1,control
0,60,12,emotional,controlm1,control
0.285714285714286,61,12,emotional,controlm1,control
0.25,62,12,emotional,controlm1,control
0.6,63,12,emotional,controlm1,control
0.666666666666667,64,12,emotional,controlm1,control
0.25,65,12,emotional,controlm1,control
0.428571428571429,66,12,emotional,controlm1,control
0,67,12,emotional,controlm1,control
0.666666666666667,68,12,emotional,controlm1,control
0,69,12,emotional,controlm1,control
0.333333333333333,70,12,emotional,controlm1,control
0.2,71,12,emotional,controlm1,control
0.25,72,12,emotional,controlm1,control
0.5,73,12,emotional,controlm1,control
0.333333333333333,74,12,emotional,controlm1,control
0.2,75,12,emotional,controlm1,control
0.333333333333333,4,12,emotional,controlp1,control
1,5,12,emotional,controlp1,control
0.833333333333333,6,12,emotional,controlp1,control
0,7,12,emotional,controlp1,control
0.6,9,12,emotional,controlp1,control
0.6,10,12,emotional,controlp1,control
0.666666666666667,11,12,emotional,controlp1,control
0.333333333333333,14,12,emotional,controlp1,control
0.5,15,12,emotional,controlp1,control
0.333333333333333,16,12,emotional,controlp1,control
0.5,17,12,emotional,controlp1,control
0,18,12,emotional,controlp1,control
0.2,19,12,emotional,controlp1,control
0.666666666666667,20,12,emotional,controlp1,control
1,21,12,emotional,controlp1,control
0.333333333333333,22,12,emotional,controlp1,control
0.2,23,12,emotional,controlp1,control
0.4,24,12,emotional,controlp1,control
0.333333333333333,25,12,emotional,controlp1,control
0.5,26,12,emotional,controlp1,control
0.4,27,12,emotional,controlp1,control
0.2,28,12,emotional,controlp1,control
0.25,29,12,emotional,controlp1,control
0.285714285714286,30,12,emotional,controlp1,control
0.285714285714286,31,12,emotional,controlp1,control
0.666666666666667,32,12,emotional,controlp1,control
0.666666666666667,33,12,emotional,controlp1,control
0.666666666666667,34,12,emotional,controlp1,control
0.2,35,12,emotional,controlp1,control
0.5,36,12,emotional,controlp1,control
0.8,37,12,emotional,controlp1,control
0.428571428571429,38,12,emotional,controlp1,control
0.5,39,12,emotional,controlp1,control
0.333333333333333,40,12,emotional,controlp1,control
0.571428571428571,41,12,emotional,controlp1,control
0.75,42,12,emotional,controlp1,control
0.6,43,12,emotional,controlp1,control
0.5,44,12,emotional,controlp1,control
0.428571428571429,45,12,emotional,controlp1,control
1,46,12,emotional,controlp1,control
0.166666666666667,47,12,emotional,controlp1,control
0.666666666666667,48,12,emotional,controlp1,control
0.666666666666667,49,12,emotional,controlp1,control
0.5,50,12,emotional,controlp1,control
0.571428571428571,51,12,emotional,controlp1,control
0.4,52,12,emotional,controlp1,control
0,53,12,emotional,controlp1,control
0.777777777777778,54,12,emotional,controlp1,control
0.666666666666667,55,12,emotional,controlp1,control
0.5,56,12,emotional,controlp1,control
0.4,58,12,emotional,controlp1,control
0.5,59,12,emotional,controlp1,control
1,60,12,emotional,controlp1,control
0.428571428571429,61,12,emotional,controlp1,control
0,62,12,emotional,controlp1,control
0.6,63,12,emotional,controlp1,control
0.666666666666667,64,12,emotional,controlp1,control
0.5,65,12,emotional,controlp1,control
0.285714285714286,66,12,emotional,controlp1,control
0.666666666666667,67,12,emotional,controlp1,control
0.333333333333333,68,12,emotional,controlp1,control
1,69,12,emotional,controlp1,control
0.444444444444444,70,12,emotional,controlp1,control
0.4,71,12,emotional,controlp1,control
0.5,72,12,emotional,controlp1,control
0.25,73,12,emotional,controlp1,control
0.666666666666667,74,12,emotional,controlp1,control
0.4,75,12,emotional,controlp1,control
0.6,4,12,perceptual,oddball,oddball
0.333333333333333,5,12,perceptual,oddball,oddball
0.25,6,12,perceptual,oddball,oddball
0.75,7,12,perceptual,oddball,oddball
0.75,9,12,perceptual,oddball,oddball
0.6,10,12,perceptual,oddball,oddball
0.5,11,12,perceptual,oddball,oddball
0.75,12,12,perceptual,oddball,oddball
0.5,14,12,perceptual,oddball,oddball
0.75,15,12,perceptual,oddball,oddball
1,16,12,perceptual,oddball,oddball
0.625,17,12,perceptual,oddball,oddball
0.375,18,12,perceptual,oddball,oddball
0.833333333333333,19,12,perceptual,oddball,oddball
0.8,20,12,perceptual,oddball,oddball
0.25,21,12,perceptual,oddball,oddball
1,22,12,perceptual,oddball,oddball
0,23,12,perceptual,oddball,oddball
0.714285714285714,24,12,perceptual,oddball,oddball
1,25,12,perceptual,oddball,oddball
0.833333333333333,26,12,perceptual,oddball,oddball
0.666666666666667,27,12,perceptual,oddball,oddball
1,28,12,perceptual,oddball,oddball
0.666666666666667,29,12,perceptual,oddball,oddball
1,30,12,perceptual,oddball,oddball
0.555555555555556,31,12,perceptual,oddball,oddball
0.5,32,12,perceptual,oddball,oddball
0.8,33,12,perceptual,oddball,oddball
0,34,12,perceptual,oddball,oddball
0.6,35,12,perceptual,oddball,oddball
0.666666666666667,36,12,perceptual,oddball,oddball
0.6,37,12,perceptual,oddball,oddball
1,38,12,perceptual,oddball,oddball
1,39,12,perceptual,oddball,oddball
1,40,12,perceptual,oddball,oddball
0.5,41,12,perceptual,oddball,oddball
0.75,42,12,perceptual,oddball,oddball
0.666666666666667,43,12,perceptual,oddball,oddball
0.666666666666667,44,12,perceptual,oddball,oddball
0.5,45,12,perceptual,oddball,oddball
0.666666666666667,46,12,perceptual,oddball,oddball
0.75,47,12,perceptual,oddball,oddball
1,48,12,perceptual,oddball,oddball
0.666666666666667,49,12,perceptual,oddball,oddball
0.5,50,12,perceptual,oddball,oddball
0.666666666666667,51,12,perceptual,oddball,oddball
0.4,52,12,perceptual,oddball,oddball
0.333333333333333,53,12,perceptual,oddball,oddball
0.75,54,12,perceptual,oddball,oddball
1,55,12,perceptual,oddball,oddball
1,56,12,perceptual,oddball,oddball
0.285714285714286,57,12,perceptual,oddball,oddball
0.444444444444444,58,12,perceptual,oddball,oddball
0,59,12,perceptual,oddball,oddball
1,60,12,perceptual,oddball,oddball
1,61,12,perceptual,oddball,oddball
0.5,62,12,perceptual,oddball,oddball
0.857142857142857,63,12,perceptual,oddball,oddball
0.333333333333333,64,12,perceptual,oddball,oddball
0.166666666666667,65,12,perceptual,oddball,oddball
1,66,12,perceptual,oddball,oddball
0.333333333333333,67,12,perceptual,oddball,oddball
0.444444444444444,68,12,perceptual,oddball,oddball
1,69,12,perceptual,oddball,oddball
0.444444444444444,70,12,perceptual,oddball,oddball
0.5,71,12,perceptual,oddball,oddball
0.5,72,12,perceptual,oddball,oddball
0.875,73,12,perceptual,oddball,oddball
0.75,74,12,perceptual,oddball,oddball
0.5,75,12,perceptual,oddball,oddball
0.6,4,12,perceptual,oddballm2,oddball
0.333333333333333,5,12,perceptual,oddballm2,oddball
0,6,12,perceptual,oddballm2,oddball
0.25,7,12,perceptual,oddballm2,oddball
1,9,12,perceptual,oddballm2,oddball
0.4,10,12,perceptual,oddballm2,oddball
0.5,11,12,perceptual,oddballm2,oddball
0.5,12,12,perceptual,oddballm2,oddball
0.25,14,12,perceptual,oddballm2,oddball
0.125,15,12,perceptual,oddballm2,oddball
0.5,16,12,perceptual,oddballm2,oddball
0.625,17,12,perceptual,oddballm2,oddball
0.5,18,12,perceptual,oddballm2,oddball
0.166666666666667,19,12,perceptual,oddballm2,oddball
0.6,20,12,perceptual,oddballm2,oddball
1,21,12,perceptual,oddballm2,oddball
0.75,22,12,perceptual,oddballm2,oddball
0,23,12,perceptual,oddballm2,oddball
0.285714285714286,24,12,perceptual,oddballm2,oddball
0.333333333333333,25,12,perceptual,oddballm2,oddball
0.5,26,12,perceptual,oddballm2,oddball
1,27,12,perceptual,oddballm2,oddball
0.4,28,12,perceptual,oddballm2,oddball
0.166666666666667,29,12,perceptual,oddballm2,oddball
0.666666666666667,30,12,perceptual,oddballm2,oddball
0.666666666666667,31,12,perceptual,oddballm2,oddball
0.5,32,12,perceptual,oddballm2,oddball
0.8,33,12,perceptual,oddballm2,oddball
0,34,12,perceptual,oddballm2,oddball
0.8,35,12,perceptual,oddballm2,oddball
0.666666666666667,36,12,perceptual,oddballm2,oddball
0.8,37,12,perceptual,oddballm2,oddball
0,38,12,perceptual,oddballm2,oddball
0.5,39,12,perceptual,oddballm2,oddball
0.5,40,12,perceptual,oddballm2,oddball
0.333333333333333,41,12,perceptual,oddballm2,oddball
0.5,42,12,perceptual,oddballm2,oddball
0.666666666666667,43,12,perceptual,oddballm2,oddball
0.666666666666667,44,12,perceptual,oddballm2,oddball
0.5,45,12,perceptual,oddballm2,oddball
0.5,46,12,perceptual,oddballm2,oddball
0.5,47,12,perceptual,oddballm2,oddball
0.333333333333333,48,12,perceptual,oddballm2,oddball
0.5,49,12,perceptual,oddballm2,oddball
0.75,50,12,perceptual,oddballm2,oddball
1,51,12,perceptual,oddballm2,oddball
0.6,52,12,perceptual,oddballm2,oddball
0.333333333333333,53,12,perceptual,oddballm2,oddball
0.75,54,12,perceptual,oddballm2,oddball
1,55,12,perceptual,oddballm2,oddball
0.6,56,12,perceptual,oddballm2,oddball
0.571428571428571,57,12,perceptual,oddballm2,oddball
0.222222222222222,58,12,perceptual,oddballm2,oddball
0.333333333333333,59,12,perceptual,oddballm2,oddball
0.25,60,12,perceptual,oddballm2,oddball
0,61,12,perceptual,oddballm2,oddball
0.5,62,12,perceptual,oddballm2,oddball
0.857142857142857,63,12,perceptual,oddballm2,oddball
0.333333333333333,64,12,perceptual,oddballm2,oddball
0.833333333333333,65,12,perceptual,oddballm2,oddball
0.666666666666667,66,12,perceptual,oddballm2,oddball
0.666666666666667,67,12,perceptual,oddballm2,oddball
0.666666666666667,68,12,perceptual,oddballm2,oddball
0.75,69,12,perceptual,oddballm2,oddball
0.444444444444444,70,12,perceptual,oddballm2,oddball
0.25,71,12,perceptual,oddballm2,oddball
0.25,72,12,perceptual,oddballm2,oddball
0.5,73,12,perceptual,oddballm2,oddball
0.75,74,12,perceptual,oddballm2,oddball
0,75,12,perceptual,oddballm2,oddball
0.6,4,12,perceptual,oddballm1,oddball
0.333333333333333,5,12,perceptual,oddballm1,oddball
0.25,6,12,perceptual,oddballm1,oddball
0.75,7,12,perceptual,oddballm1,oddball
0.5,9,12,perceptual,oddballm1,oddball
0.6,10,12,perceptual,oddballm1,oddball
0,11,12,perceptual,oddballm1,oddball
0.5,12,12,perceptual,oddballm1,oddball
0.75,14,12,perceptual,oddballm1,oddball
0.25,15,12,perceptual,oddballm1,oddball
0,16,12,perceptual,oddballm1,oddball
0.375,17,12,perceptual,oddballm1,oddball
0.625,18,12,perceptual,oddballm1,oddball
0.5,19,12,perceptual,oddballm1,oddball
0.4,20,12,perceptual,oddballm1,oddball
0.25,21,12,perceptual,oddballm1,oddball
0.75,22,12,perceptual,oddballm1,oddball
0,23,12,perceptual,oddballm1,oddball
0.428571428571429,24,12,perceptual,oddballm1,oddball
0.666666666666667,25,12,perceptual,oddballm1,oddball
0.666666666666667,26,12,perceptual,oddballm1,oddball
1,27,12,perceptual,oddballm1,oddball
0.4,28,12,perceptual,oddballm1,oddball
0.333333333333333,29,12,perceptual,oddballm1,oddball
0.666666666666667,30,12,perceptual,oddballm1,oddball
0.666666666666667,31,12,perceptual,oddballm1,oddball
0.5,32,12,perceptual,oddballm1,oddball
0.8,33,12,perceptual,oddballm1,oddball
0,34,12,perceptual,oddballm1,oddball
0.4,35,12,perceptual,oddballm1,oddball
0.333333333333333,36,12,perceptual,oddballm1,oddball
1,37,12,perceptual,oddballm1,oddball
0,38,12,perceptual,oddballm1,oddball
1,39,12,perceptual,oddballm1,oddball
1,40,12,perceptual,oddballm1,oddball
0.333333333333333,41,12,perceptual,oddballm1,oddball
0.75,42,12,perceptual,oddballm1,oddball
0.666666666666667,43,12,perceptual,oddballm1,oddball
1,44,12,perceptual,oddballm1,oddball
0.75,45,12,perceptual,oddballm1,oddball
0.333333333333333,46,12,perceptual,oddballm1,oddball
0.25,47,12,perceptual,oddballm1,oddball
0.666666666666667,48,12,perceptual,oddballm1,oddball
0.5,49,12,perceptual,oddballm1,oddball
0.5,50,12,perceptual,oddballm1,oddball
1,51,12,perceptual,oddballm1,oddball
0.6,52,12,perceptual,oddballm1,oddball
0.5,53,12,perceptual,oddballm1,oddball
0.75,54,12,perceptual,oddballm1,oddball
0.666666666666667,55,12,perceptual,oddballm1,oddball
0.4,56,12,perceptual,oddballm1,oddball
0.428571428571429,57,12,perceptual,oddballm1,oddball
0.333333333333333,58,12,perceptual,oddballm1,oddball
0.333333333333333,59,12,perceptual,oddballm1,oddball
0.5,60,12,perceptual,oddballm1,oddball
0.5,61,12,perceptual,oddballm1,oddball
0.333333333333333,62,12,perceptual,oddballm1,oddball
0.857142857142857,63,12,perceptual,oddballm1,oddball
0.666666666666667,64,12,perceptual,oddballm1,oddball
0.5,65,12,perceptual,oddballm1,oddball
0.333333333333333,66,12,perceptual,oddballm1,oddball
0.666666666666667,67,12,perceptual,oddballm1,oddball
0.555555555555556,68,12,perceptual,oddballm1,oddball
0.25,69,12,perceptual,oddballm1,oddball
0.666666666666667,70,12,perceptual,oddballm1,oddball
0.75,71,12,perceptual,oddballm1,oddball
0.5,72,12,perceptual,oddballm1,oddball
0.875,73,12,perceptual,oddballm1,oddball
0.25,74,12,perceptual,oddballm1,oddball
0.5,75,12,perceptual,oddballm1,oddball
0.4,4,12,perceptual,oddballp1,oddball
1,5,12,perceptual,oddballp1,oddball
0.5,6,12,perceptual,oddballp1,oddball
0.75,7,12,perceptual,oddballp1,oddball
0.5,9,12,perceptual,oddballp1,oddball
0.2,10,12,perceptual,oddballp1,oddball
0.5,11,12,perceptual,oddballp1,oddball
0.375,12,12,perceptual,oddballp1,oddball
0.5,14,12,perceptual,oddballp1,oddball
0.75,15,12,perceptual,oddballp1,oddball
0.5,16,12,perceptual,oddballp1,oddball
0.5,17,12,perceptual,oddballp1,oddball
0.375,18,12,perceptual,oddballp1,oddball
0.5,19,12,perceptual,oddballp1,oddball
0.6,20,12,perceptual,oddballp1,oddball
0,21,12,perceptual,oddballp1,oddball
0.75,22,12,perceptual,oddballp1,oddball
0,23,12,perceptual,oddballp1,oddball
0.571428571428571,24,12,perceptual,oddballp1,oddball
0,25,12,perceptual,oddballp1,oddball
0.666666666666667,26,12,perceptual,oddballp1,oddball
0.666666666666667,27,12,perceptual,oddballp1,oddball
0.2,28,12,perceptual,oddballp1,oddball
0.333333333333333,29,12,perceptual,oddballp1,oddball
0.333333333333333,30,12,perceptual,oddballp1,oddball
0.666666666666667,31,12,perceptual,oddballp1,oddball
0.5,32,12,perceptual,oddballp1,oddball
0.6,33,12,perceptual,oddballp1,oddball
