subject,age,gender,word,list,oddtype,rating
12,27,F,brisa,5,emotional,4
12,27,F,branquias,5,emotional,10
12,27,F,aire,5,emotional,10
12,27,F,boca,5,emotional,10
12,27,F,crimen,6,emotional,6
12,27,F,libro,6,emotional,10
12,27,F,editor,6,emotional,10
12,27,F,protagonista,6,emotional,10
12,27,F,historia,6,emotional,10
12,27,F,novela,6,emotional,10
12,27,F,capitulo,6,emotional,10
12,27,F,texto,6,emotional,10
12,27,F,biografia,6,emotional,10
12,27,F,continuacion,6,emotional,6
12,27,F,ficcion,6,emotional,10
12,27,F,cuento,6,emotional,10
12,27,F,trama,6,emotional,10
12,27,F,autor,6,emotional,10
12,27,F,cancer,7,emotional,7
12,27,F,dia,7,emotional,10
12,27,F,estrella,7,emotional,8
12,27,F,luz,7,emotional,10
12,27,F,energia,7,emotional,6
12,27,F,chispa,7,emotional,8
12,27,F,esplendor,7,emotional,8
12,27,F,reflectante,7,emotional,9
12,27,F,destello,7,emotional,8
12,27,F,eclipse,7,emotional,10
12,27,F,sol,7,emotional,10
12,27,F,solarium,7,emotional,6
12,27,F,luminoso,7,emotional,10
12,27,F,amanecer,7,emotional,10
12,27,F,masacre,8,emotional,0
12,27,F,gente,8,emotional,8
12,27,F,asamblea,8,emotional,10
12,27,F,grupo,8,emotional,10
12,27,F,congreso,8,emotional,9
12,27,F,dialogo,8,emotional,3
12,27,F,comunidad,8,emotional,10
12,27,F,concentracion,8,emotional,10
12,27,F,asociacion,8,emotional,10
12,27,F,congregacion,8,emotional,10
12,27,F,concurrencia,8,emotional,1
12,27,F,reunion,8,emotional,10
12,27,F,simposio,8,emotional,10
12,27,F,invitados,8,emotional,9
12,27,F,terrorista,9,emotional,5
12,27,F,publico,9,emotional,0
12,27,F,terminal,9,emotional,10
12,27,F,concierto,9,emotional,0
12,27,F,trafico,9,emotional,10
12,27,F,teatro,9,emotional,0
12,27,F,estadio,9,emotional,3
12,27,F,aeropuerto,9,emotional,10
12,27,F,estacion,9,emotional,10
12,27,F,metro,9,emotional,10
12,27,F,avion,9,emotional,10
12,27,F,encuentro,9,emotional,8
12,27,F,festival,9,emotional,3
12,27,F,pasajero,9,emotional,9
12,27,F,suicida,10,emotional,5
12,27,F,altura,10,emotional,10
12,27,F,torre,10,emotional,10
12,27,F,brinco,10,emotional,5
12,27,F,balcon,10,emotional,10
12,27,F,andamio,10,emotional,10
12,27,F,ventana,10,emotional,10
12,27,F,tejado,10,emotional,10
12,27,F,edificio,10,emotional,10
12,27,F,altillo,10,emotional,10
12,27,F,cima,10,emotional,10
12,27,F,bajada,10,emotional,0
12,27,F,puente,10,emotional,10
12,27,F,rascacielos,10,emotional,10
12,27,F,ceguera,11,emotional,10
12,27,F,vision,11,emotional,10
12,27,F,lupa,11,emotional,10
12,27,F,fotografia,11,emotional,6
12,27,F,cine,11,emotional,4
12,27,F,vista,11,emotional,10
12,27,F,ojo,11,emotional,10
12,27,F,panorama,11,emotional,7
12,27,F,video,11,emotional,7
12,27,F,escena,11,emotional,2
12,27,F,observador,11,emotional,8
12,27,F,optica,11,emotional,10
12,27,F,ojeada,11,emotional,10
12,27,F,mirada,11,emotional,10
12,27,F,ahogado,12,emotional,10
12,27,F,agua,12,emotional,10
12,27,F,ferri,12,emotional,9
12,27,F,piscina,12,emotional,9
12,27,F,nadador,12,emotional,10
12,27,F,lago,12,emotional,10
12,27,F,arroyo,12,emotional,9
12,27,F,costa,12,emotional,10
12,27,F,rio,12,emotional,10
12,27,F,canal,12,emotional,9
12,27,F,cauce,12,emotional,9
12,27,F,lancha,12,emotional,9
12,27,F,mar,12,emotional,10
12,27,F,estanque,12,emotional,9
12,27,F,morgue,13,emotional,8
12,27,F,deposito,13,emotional,10
12,27,F,baul,13,emotional,10
12,27,F,armario,13,emotional,10
12,27,F,consigna,13,emotional,10
12,27,F,nevera,13,emotional,10
12,27,F,casillero,13,emotional,10
12,27,F,envase,13,emotional,10
12,27,F,almacen,13,emotional,10
12,27,F,contenedor,13,emotional,10
12,27,F,caja,13,emotional,10
12,27,F,bote,13,emotional,10
12,27,F,trastero,13,emotional,10
12,27,F,cajon,13,emotional,10
12,27,F,hambruna,14,emotional,8
12,27,F,alimento,14,emotional,10
12,27,F,restaurante,14,emotional,9
12,27,F,cena,14,emotional,10
12,27,F,cocinero,14,emotional,7
12,27,F,sopa,14,emotional,10
12,27,F,comida,14,emotional,10
12,27,F,almuerzo,14,emotional,10
12,27,F,merienda,14,emotional,10
12,27,F,cocina,14,emotional,7
12,27,F,desayuno,14,emotional,10
12,27,F,despensa,14,emotional,5
12,27,F,buffet,14,emotional,10
12,27,F,bocata,14,emotional,10
12,27,F,amputacion,15,emotional,1
12,27,F,extremidad,15,emotional,10
12,27,F,hombro,15,emotional,10
12,27,F,mano,15,emotional,10
12,27,F,cadera,15,emotional,5
12,27,F,muneca,15,emotional,10
12,27,F,articulacion,15,emotional,10
12,27,F,pantorrilla,15,emotional,5
12,27,F,pierna,15,emotional,7
12,27,F,nudillo,15,emotional,10
12,27,F,brazo,15,emotional,10
12,27,F,codo,15,emotional,10
12,27,F,tobillo,15,emotional,7
12,27,F,muslo,15,emotional,7
12,27,F,sida,16,emotional,0
12,27,F,transmission,16,emotional,10
12,27,F,emissor,16,emotional,10
12,27,F,senal,16,emotional,8
12,27,F,comunicaci—n,16,emotional,10
12,27,F,intercambio,16,emotional,10
12,27,F,importacion,16,emotional,7
12,27,F,transferencia,16,emotional,10
12,27,F,mensaje,16,emotional,10
12,27,F,fuente,16,emotional,10
12,27,F,correo,16,emotional,10
12,27,F,transaccion,16,emotional,8
12,27,F,receptor,16,emotional,10
12,27,F,destinatario,16,emotional,10
12,27,F,paraplejico,17,emotional,10
12,27,F,deporte,17,emotional,10
12,27,F,caminata,17,emotional,10
12,27,F,ejercicio,17,emotional,10
12,27,F,alpinista,17,emotional,10
12,27,F,carrera,17,emotional,10
12,27,F,entrenador,17,emotional,10
12,27,F,atleta,17,emotional,10
12,27,F,mantenimiento,17,emotional,10
12,27,F,corredor,17,emotional,10
12,27,F,ciclista,17,emotional,10
12,27,F,movimiento,17,emotional,10
12,27,F,gimnasio,17,emotional,10
12,27,F,aerobic,17,emotional,10
12,27,F,plaga,18,emotional,8
12,27,F,vida,18,emotional,10
12,27,F,criatura,18,emotional,8
12,27,F,naturaleza,18,emotional,10
12,27,F,universo,18,emotional,10
12,27,F,humanidad,18,emotional,8
12,27,F,evolucion,18,emotional,10
12,27,F,campo,18,emotional,10
12,27,F,paisaje,18,emotional,10
12,27,F,animal,18,emotional,8
12,27,F,atmosfera,18,emotional,10
12,27,F,planeta,18,emotional,10
12,27,F,ambiente,18,emotional,10
12,27,F,crecimiento,18,emotional,8
12,27,F,traidor,19,emotional,3
12,27,F,persona,19,emotional,10
12,27,F,relacion,19,emotional,5
12,27,F,acompanante,19,emotional,10
12,27,F,socio,19,emotional,10
12,27,F,individuo,19,emotional,10
12,27,F,ser,19,emotional,10
12,27,F,hombre,19,emotional,0
12,27,F,dama,19,emotional,9
12,27,F,tipo,19,emotional,10
12,27,F,colega,19,emotional,10
12,27,F,mujer,19,emotional,9
12,27,F,companero,19,emotional,10
12,27,F,sujeto,19,emotional,10
12,27,F,tumor,20,emotional,0
12,27,F,cerebro,20,emotional,9
12,27,F,meditacion,20,emotional,6
12,27,F,pensamiento,20,emotional,10
12,27,F,mente,20,emotional,10
12,27,F,inteligencia,20,emotional,10
12,27,F,creatividad,20,emotional,10
12,27,F,ingenio,20,emotional,10
12,27,F,neurona,20,emotional,9
12,27,F,razon,20,emotional,10
12,27,F,imaginacion,20,emotional,6
12,27,F,filosofia,20,emotional,10
12,27,F,craneo,20,emotional,9
12,27,F,cabeza,20,emotional,9
12,27,F,tierra,21,perceptual,10
12,27,F,bosque,21,perceptual,10
12,27,F,jardinero,21,perceptual,8
12,27,F,gravilla,21,perceptual,7
12,27,F,piedra,21,perceptual,7
12,27,F,arbol,21,perceptual,9
12,27,F,raiz,21,perceptual,9
12,27,F,roca,21,perceptual,9
12,27,F,pala,21,perceptual,8
12,27,F,monticulo,21,perceptual,4
12,27,F,parcela,21,perceptual,10
12,27,F,terreno,21,perceptual,10
12,27,F,fertilizante,21,perceptual,9
12,27,F,suelo,21,perceptual,10
12,27,F,futbol,22,perceptual,10
12,27,F,tecnico,22,perceptual,10
12,27,F,juego,22,perceptual,10
12,27,F,portero,22,perceptual,10
12,27,F,jugador,22,perceptual,10
12,27,F,hincha,22,perceptual,10
12,27,F,aficion,22,perceptual,10
12,27,F,defensa,22,perceptual,10
12,27,F,porteria,22,perceptual,10
12,27,F,pelota,22,perceptual,10
12,27,F,uniforme,22,perceptual,10
12,27,F,torneo,22,perceptual,10
12,27,F,coliseo,22,perceptual,0
12,27,F,tribuna,22,perceptual,10
12,27,F,invierno,23,perceptual,10
12,27,F,trineo,23,perceptual,10
12,27,F,glacial,23,perceptual,8
12,27,F,tabla,23,perceptual,10
12,27,F,pista,23,perceptual,10
12,27,F,hielo,23,perceptual,8
12,27,F,gorro,23,perceptual,10
12,27,F,gafas,23,perceptual,10
12,27,F,abrigo,23,perceptual,10
12,27,F,frio,23,perceptual,10
12,27,F,nieve,23,perceptual,10
12,27,F,esquiador,23,perceptual,10
12,27,F,motana,23,perceptual,10
12,27,F,bajada_w2,23,perceptual,10
12,27,F,bucal,24,perceptual,10
12,27,F,dentista,24,perceptual,7
12,27,F,hilo,24,perceptual,8
12,27,F,fluoruro,24,perceptual,10
12,27,F,molar,24,perceptual,10
12,27,F,chicle,24,perceptual,8
12,27,F,oral,24,perceptual,9
12,27,F,cepillo,24,perceptual,9
12,27,F,paladar,24,perceptual,10
12,27,F,saliva,24,perceptual,10
12,27,F,diente,24,perceptual,10
12,27,F,mandibula,24,perceptual,10
12,27,F,esmalte,24,perceptual,10
12,27,F,incisivo,24,perceptual,10
12,27,F,conductor,25,perceptual,9
12,27,F,piloto,25,perceptual,9
12,27,F,calle,25,perceptual,8
12,27,F,moto,25,perceptual,10
12,27,F,camino,25,perceptual,8
12,27,F,coche,25,perceptual,10
12,27,F,avenida,25,perceptual,8
12,27,F,bicicleta,25,perceptual,10
12,27,F,tranvia,25,perceptual,10
12,27,F,autobus,25,perceptual,10
12,27,F,chofer,25,perceptual,9
12,27,F,ruta,25,perceptual,7
12,27,F,tren,25,perceptual,10
12,27,F,camion,25,perceptual,10
12,27,F,carpintero,26,perceptual,5
12,27,F,cincel,26,perceptual,10
12,27,F,hierro,26,perceptual,8
12,27,F,tornillo,26,perceptual,10
12,27,F,madera,26,perceptual,8
12,27,F,pared,26,perceptual,6
12,27,F,clavo,26,perceptual,10
12,27,F,cuna_v2,26,perceptual,10
12,27,F,martillo,26,perceptual,10
12,27,F,metal,26,perceptual,8
12,27,F,tijeras,26,perceptual,10
12,27,F,tuerca,26,perceptual,10
12,27,F,puntilla,26,perceptual,10
12,27,F,herramienta,26,perceptual,10
12,27,F,dirigente,27,perceptual,10
12,27,F,lider,27,perceptual,10
12,27,F,marques,27,perceptual,10
12,27,F,soberano,27,perceptual,10
12,27,F,emperador,27,perceptual,10
12,27,F,presidente,27,perceptual,10
12,27,F,principe,27,perceptual,10
12,27,F,nacion,27,perceptual,10
12,27,F,reina,27,perceptual,10
12,27,F,alcalde,27,perceptual,10
12,27,F,noble,27,perceptual,10
12,27,F,gobernador,27,perceptual,10
12,27,F,jefe,27,perceptual,10
12,27,F,monarquia,27,perceptual,10
12,27,F,mascota,28,perceptual,10
12,27,F,loro,28,perceptual,10
12,27,F,tortuga,28,perceptual,10
12,27,F,gato,28,perceptual,10
12,27,F,conjeo,28,perceptual,10
12,27,F,huron ,28,perceptual,7
12,27,F,periquito,28,perceptual,10
12,27,F,poni,28,perceptual,9
12,27,F,hamster,28,perceptual,10
12,27,F,canario,28,perceptual,10
12,27,F,ardilla,28,perceptual,4
12,27,F,perro,28,perceptual,10
12,27,F,raton,28,perceptual,7
12,27,F,pato,28,perceptual,7
12,27,F,sonido,29,perceptual,8
12,27,F,eco,29,perceptual,6
12,27,F,radio,29,perceptual,10
12,27,F,cancion,29,perceptual,10
12,27,F,tono,29,perceptual,10
12,27,F,murmullo,29,perceptual,6
12,27,F,voz,29,perceptual,10
12,27,F,volumen,29,perceptual,8
12,27,F,bajo,29,perceptual,8
12,27,F,cantante,29,perceptual,10
12,27,F,estrofa,29,perceptual,10
12,27,F,decibel,29,perceptual,7
12,27,F,oido,29,perceptual,7
12,27,F,entonacion,29,perceptual,10
12,27,F,periodico,30,perceptual,10
12,27,F,leyenda,30,perceptual,6
12,27,F,escritor,30,perceptual,10
12,27,F,encabezado,30,perceptual,10
12,27,F,articulo,30,perceptual,10
12,27,F,columna,30,perceptual,10
12,27,F,prensa,30,perceptual,10
12,27,F,noticia,30,perceptual,10
12,27,F,reportero,30,perceptual,10
12,27,F,anuncio,30,perceptual,9
12,27,F,periodista,30,perceptual,10
12,27,F,revista,30,perceptual,10
12,27,F,editorial,30,perceptual,9
12,27,F,imprenta,30,perceptual,10
12,27,F,temperatura,31,perceptual,10
12,27,F,cafetera,31,perceptual,8
12,27,F,templado,31,perceptual,3
12,27,F,chimenea,31,perceptual,10
12,27,F,brasero,31,perceptual,10
12,27,F,calefaccion,31,perceptual,10
12,27,F,vaho,31,perceptual,9
12,27,F,estufa,31,perceptual,10
12,27,F,pipa,31,perceptual,8
12,27,F,asador,31,perceptual,10
12,27,F,gas,31,perceptual,7
12,27,F,carbon,31,perceptual,7
12,27,F,calentador,31,perceptual,10
12,27,F,horno,31,perceptual,10
12,27,F,bebe,32,perceptual,9
12,27,F,madre,32,perceptual,10
12,27,F,nacimiento,32,perceptual,10
12,27,F,nino,32,perceptual,9
12,27,F,crio,32,perceptual,9
12,27,F,embarazo,32,perceptual,10
12,27,F,parto,32,perceptual,10
12,27,F,cuna,32,perceptual,8
12,27,F,hijo,32,perceptual,8
12,27,F,biberon,32,perceptual,8
12,27,F,padre,32,perceptual,9
12,27,F,chico,32,perceptual,6
12,27,F,matrona,32,perceptual,10
12,27,F,concepcion,32,perceptual,10
12,27,F,matrimonio,33,perceptual,10
12,27,F,familia,33,perceptual,10
12,27,F,marido,33,perceptual,10
12,27,F,nupcias,33,perceptual,7
12,27,F,velo,33,perceptual,10
12,27,F,invitacion,33,perceptual,10
12,27,F,vestido,33,perceptual,10
12,27,F,anillo,33,perceptual,10
12,27,F,boda,33,perceptual,10
12,27,F,compromiso,33,perceptual,10
12,27,F,esposa,33,perceptual,7
12,27,F,padrino,33,perceptual,10
12,27,F,aniversario,33,perceptual,6
12,27,F,novia,33,perceptual,10
12,27,F,capilla,34,perceptual,10
12,27,F,piano,34,perceptual,4
12,27,F,monasterio,34,perceptual,10
12,27,F,clero,34,perceptual,10
12,27,F,fe,34,perceptual,10
12,27,F,campanario,34,perceptual,10
12,27,F,ministro,34,perceptual,0
12,27,F,coro,34,perceptual,9
12,27,F,comunion,34,perceptual,8
12,27,F,catedral,34,perceptual,10
12,27,F,dios,34,perceptual,10
12,27,F,convento,34,perceptual,10
12,27,F,ceremonia,34,perceptual,10
12,27,F,entrega,34,perceptual,8
12,27,F,sueno,35,perceptual,8
12,27,F,dormitorio,35,perceptual,8
12,27,F,noche,35,perceptual,5
12,27,F,ocaso,35,perceptual,8
12,27,F,anochecer,35,perceptual,5
12,27,F,reloj,35,perceptual,0
12,27,F,cortina,35,perceptual,10
12,27,F,sabana,35,perceptual,10
12,27,F,alcoba,35,perceptual,10
12,27,F,pijama,35,perceptual,10
12,27,F,habitacion,35,perceptual,8
12,27,F,luna,35,perceptual,5
12,27,F,almohada,35,perceptual,10
12,27,F,manta,35,perceptual,10
12,27,F,vivienda,36,perceptual,10
12,27,F,inquilino,36,perceptual,9
12,27,F,chalet,36,perceptual,10
12,27,F,mansion,36,perceptual,10
12,27,F,sotano,36,perceptual,7
12,27,F,casa,36,perceptual,10
12,27,F,habitante,36,perceptual,9
12,27,F,bano,36,perceptual,7
12,27,F,domicilio,36,perceptual,10
12,27,F,piso,36,perceptual,5
12,27,F,propietario,36,perceptual,9
12,27,F,apartamento,36,perceptual,10
12,27,F,cabana,36,perceptual,10
12,27,F,planta,36,perceptual,5
12,27,F,oceano,37,perceptual,6
12,27,F,mediterraneo,37,perceptual,7
12,27,F,barco,37,perceptual,8
12,27,F,pez,37,perceptual,10
12,27,F,bacalao,37,perceptual,10
12,27,F,ola,37,perceptual,7
12,27,F,orilla,37,perceptual,7
12,27,F,puerto,37,perceptual,6
12,27,F,anochoa,37,perceptual,10
12,27,F,trucha,37,perceptual,10
12,27,F,salmon ,37,perceptual,10
12,27,F,sardina,37,perceptual,10
12,27,F,atun,37,perceptual,10
12,27,F,coral,37,perceptual,10
12,27,F,educacion,38,perceptual,10
12,27,F,profesor,38,perceptual,10
12,27,F,estudiante,38,perceptual,10
12,27,F,colegio,38,perceptual,10
12,27,F,escuela,38,perceptual,10
12,27,F,academia,38,perceptual,10
12,27,F,universidad,38,perceptual,10
12,27,F,maestro,38,perceptual,10
12,27,F,pedagogia,38,perceptual,10
12,27,F,aula,38,perceptual,10
12,27,F,conocimiento,38,perceptual,10
12,27,F,leccion,38,perceptual,10
12,27,F,titulo,38,perceptual,10
12,27,F,diploma,38,perceptual,10
12,27,F,prado,39,perceptual,7
12,27,F,gestarse,39,perceptual,7
12,27,F,arroz,39,perceptual,10
12,27,F,semilla,39,perceptual,10
12,27,F,cereles,39,perceptual,10
12,27,F,cosecha,39,perceptual,10
12,27,F,maizal,39,perceptual,10
12,27,F,harina,39,perceptual,10
12,27,F,granjero,39,perceptual,7
12,27,F,tractor,39,perceptual,7
12,27,F,trigo,39,perceptual,10
12,27,F,cultivo,39,perceptual,10
12,27,F,cebada,39,perceptual,10
12,27,F,maiz ,39,perceptual,10
12,27,F,descnaso,40,perceptual,10
12,27,F,cama,40,perceptual,7
12,27,F,cojin,40,perceptual,7
12,27,F,pausa,40,perceptual,10
12,27,F,recostarse,40,perceptual,8
12,27,F,sillon,40,perceptual,7
12,27,F,hamaca,40,perceptual,7
12,27,F,silencioso,40,perceptual,10
12,27,F,siesta,40,perceptual,8
12,27,F,dormitar,40,perceptual,8
12,27,F,pensionado,40,perceptual,0
12,27,F,paz,40,perceptual,10
12,27,F,relajarse,40,perceptual,10
12,27,F,colchon,40,perceptual,7
13,31,M,violacion,1,emotional,7
13,31,M,norma,1,emotional,8
13,31,M,ley,1,emotional,8
13,31,M,legislacion,1,emotional,6
13,31,M,cumplimiento,1,emotional,7
13,31,M,regla,1,emotional,6
13,31,M,consenso,1,emotional,9
13,31,M,instrucci—n,1,emotional,4
13,31,M,contrato,1,emotional,5
13,31,M,permiso,1,emotional,7
13,31,M,resolucion,1,emotional,7
13,31,M,declaracion,1,emotional,5
13,31,M,pauta,1,emotional,5
13,31,M,decision,1,emotional,6
13,31,M,nazi,2,emotional,0
13,31,M,nacionalidad,2,emotional,7
13,31,M,cultura,2,emotional,8
13,31,M,visitante,2,emotional,8
13,31,M,natal,2,emotional,7
13,31,M,idioma,2,emotional,9
13,31,M,originario,2,emotional,6
13,31,M,extranjero,2,emotional,7
13,31,M,inmigracion,2,emotional,9
13,31,M,pasaporte,2,emotional,6
13,31,M,patriotismo,2,emotional,1
13,31,M,viaje,2,emotional,10
13,31,M,lugareno,2,emotional,7
13,31,M,visado,2,emotional,10
13,31,M,sufrimiento,3,emotional,0
13,31,M,sensibilidad,3,emotional,7
13,31,M,palma,3,emotional,2
13,31,M,terciopelo,3,emotional,2
13,31,M,vibracion,3,emotional,1
13,31,M,dedo,3,emotional,2
13,31,M,piel,3,emotional,8
13,31,M,cuerpo,3,emotional,7
13,31,M,nervio,3,emotional,2
13,31,M,sensacion,3,emotional,8
13,31,M,roce,3,emotional,7
13,31,M,superficie,3,emotional,3
13,31,M,contacto,3,emotional,4
13,31,M,textura,3,emotional,4
13,31,M,asesino,4,emotional,0
13,31,M,ocupacion,4,emotional,7
13,31,M,profesion,4,emotional,8
13,31,M,actor,4,emotional,5
13,31,M,quimico,4,emotional,5
13,31,M,vocacion,4,emotional,8
13,31,M,abogado,4,emotional,5
13,31,M,contable,4,emotional,5
13,31,M,banquero,4,emotional,5
13,31,M,empleo,4,emotional,7
13,31,M,aprendiz,4,emotional,5
13,31,M,ingeniero,4,emotional,5
13,31,M,trabajo,4,emotional,7
13,31,M,fisico,4,emotional,5
13,31,M,asfixia,5,emotional,10
13,31,M,oxigeno,5,emotional,10
13,31,M,respiracion,5,emotional,10
13,31,M,nariz,5,emotional,7
13,31,M,viento,5,emotional,2
13,31,M,inhalacion,5,emotional,10
13,31,M,pulmon,5,emotional,10
13,31,M,soplo,5,emotional,7
13,31,M,vapor,5,emotional,4
13,31,M,ventilacion,5,emotional,10
13,31,M,brisa,5,emotional,5
13,31,M,branquias,5,emotional,5
13,31,M,aire,5,emotional,7
13,31,M,boca,5,emotional,7
13,31,M,crimen,6,emotional,6
13,31,M,libro,6,emotional,8
13,31,M,editor,6,emotional,5
13,31,M,protagonista,6,emotional,8
13,31,M,historia,6,emotional,6
13,31,M,novela,6,emotional,7
13,31,M,capitulo,6,emotional,5
13,31,M,texto,6,emotional,7
13,31,M,biografia,6,emotional,4
13,31,M,continuacion,6,emotional,3
13,31,M,ficcion,6,emotional,3
13,31,M,cuento,6,emotional,5
13,31,M,trama,6,emotional,9
13,31,M,autor,6,emotional,3
13,31,M,cancer,7,emotional,2
13,31,M,dia,7,emotional,9
13,31,M,estrella,7,emotional,4
13,31,M,luz,7,emotional,7
13,31,M,energia,7,emotional,9
13,31,M,chispa,7,emotional,3
13,31,M,esplendor,7,emotional,6
13,31,M,reflectante,7,emotional,2
13,31,M,destello,7,emotional,8
13,31,M,eclipse,7,emotional,8
13,31,M,sol,7,emotional,9
13,31,M,solarium,7,emotional,4
13,31,M,luminoso,7,emotional,3
13,31,M,amanecer,7,emotional,8
13,31,M,masacre,8,emotional,2
13,31,M,gente,8,emotional,2
13,31,M,asamblea,8,emotional,5
13,31,M,grupo,8,emotional,5
13,31,M,congreso,8,emotional,5
13,31,M,dialogo,8,emotional,3
13,31,M,comunidad,8,emotional,5
13,31,M,concentracion,8,emotional,5
13,31,M,asociacion,8,emotional,6
13,31,M,congregacion,8,emotional,6
13,31,M,concurrencia,8,emotional,4
13,31,M,reunion,8,emotional,6
13,31,M,simposio,8,emotional,5
13,31,M,invitados,8,emotional,3
13,31,M,terrorista,9,emotional,1
13,31,M,publico,9,emotional,4
13,31,M,terminal,9,emotional,6
13,31,M,concierto,9,emotional,3
13,31,M,trafico,9,emotional,6
13,31,M,teatro,9,emotional,2
13,31,M,estadio,9,emotional,1
13,31,M,aeropuerto,9,emotional,6
13,31,M,estacion,9,emotional,5
13,31,M,metro,9,emotional,5
13,31,M,avion,9,emotional,5
13,31,M,encuentro,9,emotional,1
13,31,M,festival,9,emotional,3
13,31,M,pasajero,9,emotional,7
13,31,M,suicida,10,emotional,0
13,31,M,altura,10,emotional,3
13,31,M,torre,10,emotional,4
13,31,M,brinco,10,emotional,0
13,31,M,balcon,10,emotional,4
13,31,M,andamio,10,emotional,3
13,31,M,ventana,10,emotional,4
13,31,M,tejado,10,emotional,4
13,31,M,edificio,10,emotional,5
13,31,M,altillo,10,emotional,2
13,31,M,cima,10,emotional,0
13,31,M,bajada,10,emotional,4
13,31,M,puente,10,emotional,3
13,31,M,rascacielos,10,emotional,4
13,31,M,ceguera,11,emotional,5
13,31,M,vision,11,emotional,7
13,31,M,lupa,11,emotional,5
13,31,M,fotografia,11,emotional,4
13,31,M,cine,11,emotional,2
13,31,M,vista,11,emotional,8
13,31,M,ojo,11,emotional,9
13,31,M,panorama,11,emotional,2
13,31,M,video,11,emotional,3
13,31,M,escena,11,emotional,2
13,31,M,observador,11,emotional,6
13,31,M,optica,11,emotional,6
13,31,M,ojeada,11,emotional,6
13,31,M,mirada,11,emotional,8
13,31,M,ahogado,12,emotional,3
13,31,M,agua,12,emotional,9
13,31,M,ferri,12,emotional,4
13,31,M,piscina,12,emotional,6
13,31,M,nadador,12,emotional,4
13,31,M,lago,12,emotional,7
13,31,M,arroyo,12,emotional,7
13,31,M,costa,12,emotional,7
13,31,M,rio,12,emotional,7
13,31,M,canal,12,emotional,6
13,31,M,cauce,12,emotional,7
13,31,M,lancha,12,emotional,5
13,31,M,mar,12,emotional,7
13,31,M,estanque,12,emotional,6
13,31,M,morgue,13,emotional,7
13,31,M,deposito,13,emotional,9
13,31,M,baul,13,emotional,3
13,31,M,armario,13,emotional,2
13,31,M,consigna,13,emotional,3
13,31,M,nevera,13,emotional,7
13,31,M,casillero,13,emotional,2
13,31,M,envase,13,emotional,3
13,31,M,almacen,13,emotional,5
13,31,M,contenedor,13,emotional,2
13,31,M,caja,13,emotional,2
13,31,M,bote,13,emotional,1
13,31,M,trastero,13,emotional,5
13,31,M,cajon,13,emotional,3
13,31,M,hambruna,14,emotional,10
13,31,M,alimento,14,emotional,10
13,31,M,restaurante,14,emotional,6
13,31,M,cena,14,emotional,8
13,31,M,cocinero,14,emotional,5
13,31,M,sopa,14,emotional,7
13,31,M,comida,14,emotional,9
13,31,M,almuerzo,14,emotional,5
13,31,M,merienda,14,emotional,5
13,31,M,cocina,14,emotional,9
13,31,M,desayuno,14,emotional,5
13,31,M,despensa,14,emotional,8
13,31,M,buffet,14,emotional,3
13,31,M,bocata,14,emotional,7
13,31,M,amputacion,15,emotional,10
13,31,M,extremidad,15,emotional,8
13,31,M,hombro,15,emotional,6
13,31,M,mano,15,emotional,8
13,31,M,cadera,15,emotional,7
13,31,M,muneca,15,emotional,7
13,31,M,articulacion,15,emotional,8
13,31,M,pantorrilla,15,emotional,3
13,31,M,pierna,15,emotional,9
13,31,M,nudillo,15,emotional,5
13,31,M,brazo,15,emotional,9
13,31,M,codo,15,emotional,3
13,31,M,tobillo,15,emotional,7
13,31,M,muslo,15,emotional,3
13,31,M,sida,16,emotional,7
13,31,M,transmission,16,emotional,10
13,31,M,emissor,16,emotional,9
13,31,M,senal,16,emotional,5
13,31,M,comunicaci—n,16,emotional,10
13,31,M,intercambio,16,emotional,8
13,31,M,importacion,16,emotional,9
13,31,M,transferencia,16,emotional,8
13,31,M,mensaje,16,emotional,7
13,31,M,fuente,16,emotional,4
13,31,M,correo,16,emotional,5
13,31,M,transaccion,16,emotional,7
13,31,M,receptor,16,emotional,8
13,31,M,destinatario,16,emotional,7
13,31,M,paraplejico,17,emotional,7
13,31,M,deporte,17,emotional,7
13,31,M,caminata,17,emotional,9
13,31,M,ejercicio,17,emotional,9
13,31,M,alpinista,17,emotional,3
13,31,M,carrera,17,emotional,6
13,31,M,entrenador,17,emotional,9
13,31,M,atleta,17,emotional,3
13,31,M,mantenimiento,17,emotional,9
13,31,M,corredor,17,emotional,5
13,31,M,ciclista,17,emotional,7
13,31,M,movimiento,17,emotional,10
13,31,M,gimnasio,17,emotional,5
13,31,M,aerobic,17,emotional,7
13,31,M,plaga,18,emotional,7
13,31,M,vida,18,emotional,9
13,31,M,criatura,18,emotional,6
13,31,M,naturaleza,18,emotional,10
13,31,M,universo,18,emotional,7
13,31,M,humanidad,18,emotional,7
13,31,M,evolucion,18,emotional,7
13,31,M,campo,18,emotional,10
13,31,M,paisaje,18,emotional,10
13,31,M,animal,18,emotional,9
13,31,M,atmosfera,18,emotional,7
13,31,M,planeta,18,emotional,10
13,31,M,ambiente,18,emotional,10
13,31,M,crecimiento,18,emotional,7
13,31,M,traidor,19,emotional,2
13,31,M,persona,19,emotional,5
13,31,M,relacion,19,emotional,6
13,31,M,acompanante,19,emotional,6
13,31,M,socio,19,emotional,4
13,31,M,individuo,19,emotional,2
13,31,M,ser,19,emotional,3
13,31,M,hombre,19,emotional,2
13,31,M,dama,19,emotional,6
