subject,oddballtype,transition,direction,wordposition,CRP
75,lowrec,from,Backwards,4,NaN
4,lowrec,from,Backwards,3,NaN
5,lowrec,from,Backwards,3,1
6,lowrec,from,Backwards,3,0
7,lowrec,from,Backwards,3,NaN
9,lowrec,from,Backwards,3,NaN
10,lowrec,from,Backwards,3,NaN
11,lowrec,from,Backwards,3,1
12,lowrec,from,Backwards,3,NaN
14,lowrec,from,Backwards,3,0
15,lowrec,from,Backwards,3,0
16,lowrec,from,Backwards,3,NaN
17,lowrec,from,Backwards,3,0
18,lowrec,from,Backwards,3,1
19,lowrec,from,Backwards,3,0.333333333333333
20,lowrec,from,Backwards,3,0
21,lowrec,from,Backwards,3,NaN
22,lowrec,from,Backwards,3,0
23,lowrec,from,Backwards,3,NaN
24,lowrec,from,Backwards,3,0
25,lowrec,from,Backwards,3,NaN
26,lowrec,from,Backwards,3,1
27,lowrec,from,Backwards,3,0
28,lowrec,from,Backwards,3,NaN
29,lowrec,from,Backwards,3,1
30,lowrec,from,Backwards,3,NaN
31,lowrec,from,Backwards,3,0
32,lowrec,from,Backwards,3,NaN
33,lowrec,from,Backwards,3,0
34,lowrec,from,Backwards,3,0.5
35,lowrec,from,Backwards,3,0
36,lowrec,from,Backwards,3,0.5
37,lowrec,from,Backwards,3,0
38,lowrec,from,Backwards,3,0
39,lowrec,from,Backwards,3,0
40,lowrec,from,Backwards,3,0.333333333333333
41,lowrec,from,Backwards,3,0
42,lowrec,from,Backwards,3,1
43,lowrec,from,Backwards,3,0
44,lowrec,from,Backwards,3,NaN
45,lowrec,from,Backwards,3,0.5
46,lowrec,from,Backwards,3,0
47,lowrec,from,Backwards,3,0
48,lowrec,from,Backwards,3,NaN
49,lowrec,from,Backwards,3,0
50,lowrec,from,Backwards,3,NaN
51,lowrec,from,Backwards,3,0
52,lowrec,from,Backwards,3,NaN
53,lowrec,from,Backwards,3,0.5
54,lowrec,from,Backwards,3,0.5
55,lowrec,from,Backwards,3,0
56,lowrec,from,Backwards,3,0
57,lowrec,from,Backwards,3,NaN
58,lowrec,from,Backwards,3,0.5
59,lowrec,from,Backwards,3,0.5
60,lowrec,from,Backwards,3,0.166666666666667
61,lowrec,from,Backwards,3,0.666666666666667
62,lowrec,from,Backwards,3,NaN
63,lowrec,from,Backwards,3,1
64,lowrec,from,Backwards,3,0
65,lowrec,from,Backwards,3,NaN
66,lowrec,from,Backwards,3,0
67,lowrec,from,Backwards,3,0
68,lowrec,from,Backwards,3,0
69,lowrec,from,Backwards,3,1
70,lowrec,from,Backwards,3,NaN
71,lowrec,from,Backwards,3,0
72,lowrec,from,Backwards,3,0
73,lowrec,from,Backwards,3,0.5
74,lowrec,from,Backwards,3,1
75,lowrec,from,Backwards,3,0.666666666666667
4,lowrec,from,Backwards,2,0
5,lowrec,from,Backwards,2,0
6,lowrec,from,Backwards,2,NaN
7,lowrec,from,Backwards,2,NaN
9,lowrec,from,Backwards,2,0
10,lowrec,from,Backwards,2,NaN
11,lowrec,from,Backwards,2,0
12,lowrec,from,Backwards,2,NaN
14,lowrec,from,Backwards,2,0
15,lowrec,from,Backwards,2,0
16,lowrec,from,Backwards,2,0
17,lowrec,from,Backwards,2,0
18,lowrec,from,Backwards,2,0
19,lowrec,from,Backwards,2,0
20,lowrec,from,Backwards,2,0
21,lowrec,from,Backwards,2,1
22,lowrec,from,Backwards,2,0.5
23,lowrec,from,Backwards,2,NaN
24,lowrec,from,Backwards,2,0
25,lowrec,from,Backwards,2,0
26,lowrec,from,Backwards,2,NaN
27,lowrec,from,Backwards,2,0.666666666666667
28,lowrec,from,Backwards,2,NaN
29,lowrec,from,Backwards,2,NaN
30,lowrec,from,Backwards,2,1
31,lowrec,from,Backwards,2,0
32,lowrec,from,Backwards,2,NaN
33,lowrec,from,Backwards,2,0
34,lowrec,from,Backwards,2,0
35,lowrec,from,Backwards,2,NaN
36,lowrec,from,Backwards,2,0
37,lowrec,from,Backwards,2,0.5
38,lowrec,from,Backwards,2,0
39,lowrec,from,Backwards,2,0.25
40,lowrec,from,Backwards,2,0
41,lowrec,from,Backwards,2,NaN
42,lowrec,from,Backwards,2,NaN
43,lowrec,from,Backwards,2,0
44,lowrec,from,Backwards,2,NaN
45,lowrec,from,Backwards,2,1
46,lowrec,from,Backwards,2,0
47,lowrec,from,Backwards,2,0.5
48,lowrec,from,Backwards,2,NaN
49,lowrec,from,Backwards,2,0.333333333333333
50,lowrec,from,Backwards,2,0
51,lowrec,from,Backwards,2,0
52,lowrec,from,Backwards,2,1
53,lowrec,from,Backwards,2,1
54,lowrec,from,Backwards,2,0.4
55,lowrec,from,Backwards,2,NaN
56,lowrec,from,Backwards,2,1
57,lowrec,from,Backwards,2,NaN
58,lowrec,from,Backwards,2,0.5
59,lowrec,from,Backwards,2,0
60,lowrec,from,Backwards,2,0.8
61,lowrec,from,Backwards,2,0.25
62,lowrec,from,Backwards,2,NaN
63,lowrec,from,Backwards,2,NaN
64,lowrec,from,Backwards,2,0
65,lowrec,from,Backwards,2,1
66,lowrec,from,Backwards,2,NaN
67,lowrec,from,Backwards,2,0.4
68,lowrec,from,Backwards,2,0.5
69,lowrec,from,Backwards,2,0.333333333333333
70,lowrec,from,Backwards,2,0
71,lowrec,from,Backwards,2,0
72,lowrec,from,Backwards,2,0.5
73,lowrec,from,Backwards,2,0
74,lowrec,from,Backwards,2,NaN
75,lowrec,from,Backwards,2,0.666666666666667
4,lowrec,from,Backwards,1,NaN
5,lowrec,from,Backwards,1,1
6,lowrec,from,Backwards,1,0
7,lowrec,from,Backwards,1,NaN
9,lowrec,from,Backwards,1,0
10,lowrec,from,Backwards,1,0
11,lowrec,from,Backwards,1,0
12,lowrec,from,Backwards,1,NaN
14,lowrec,from,Backwards,1,0
15,lowrec,from,Backwards,1,0.5
16,lowrec,from,Backwards,1,0
17,lowrec,from,Backwards,1,NaN
18,lowrec,from,Backwards,1,0
19,lowrec,from,Backwards,1,NaN
20,lowrec,from,Backwards,1,0.5
21,lowrec,from,Backwards,1,NaN
22,lowrec,from,Backwards,1,0
23,lowrec,from,Backwards,1,NaN
24,lowrec,from,Backwards,1,0.666666666666667
25,lowrec,from,Backwards,1,0
26,lowrec,from,Backwards,1,1
27,lowrec,from,Backwards,1,NaN
28,lowrec,from,Backwards,1,NaN
29,lowrec,from,Backwards,1,0
30,lowrec,from,Backwards,1,NaN
31,lowrec,from,Backwards,1,0
32,lowrec,from,Backwards,1,NaN
33,lowrec,from,Backwards,1,0
34,lowrec,from,Backwards,1,1
35,lowrec,from,Backwards,1,1
36,lowrec,from,Backwards,1,1
37,lowrec,from,Backwards,1,NaN
38,lowrec,from,Backwards,1,NaN
39,lowrec,from,Backwards,1,0
40,lowrec,from,Backwards,1,0.5
41,lowrec,from,Backwards,1,0
42,lowrec,from,Backwards,1,0
43,lowrec,from,Backwards,1,0.75
44,lowrec,from,Backwards,1,NaN
45,lowrec,from,Backwards,1,0
46,lowrec,from,Backwards,1,NaN
47,lowrec,from,Backwards,1,0.25
48,lowrec,from,Backwards,1,NaN
49,lowrec,from,Backwards,1,0.5
50,lowrec,from,Backwards,1,1
51,lowrec,from,Backwards,1,0.5
52,lowrec,from,Backwards,1,NaN
53,lowrec,from,Backwards,1,0
54,lowrec,from,Backwards,1,NaN
55,lowrec,from,Backwards,1,0
56,lowrec,from,Backwards,1,0.5
57,lowrec,from,Backwards,1,0
58,lowrec,from,Backwards,1,1
59,lowrec,from,Backwards,1,0.666666666666667
60,lowrec,from,Backwards,1,0.333333333333333
61,lowrec,from,Backwards,1,0
62,lowrec,from,Backwards,1,0
63,lowrec,from,Backwards,1,0
64,lowrec,from,Backwards,1,0.4
65,lowrec,from,Backwards,1,0
66,lowrec,from,Backwards,1,1
67,lowrec,from,Backwards,1,0
68,lowrec,from,Backwards,1,0.714285714285714
69,lowrec,from,Backwards,1,0.5
70,lowrec,from,Backwards,1,0
71,lowrec,from,Backwards,1,0
72,lowrec,from,Backwards,1,0
73,lowrec,from,Backwards,1,0
74,lowrec,from,Backwards,1,1
75,lowrec,from,Backwards,1,0
4,lowrec,from,Forwards,1,1
5,lowrec,from,Forwards,1,0
6,lowrec,from,Forwards,1,0
7,lowrec,from,Forwards,1,1
9,lowrec,from,Forwards,1,1
10,lowrec,from,Forwards,1,1
11,lowrec,from,Forwards,1,0.5
12,lowrec,from,Forwards,1,0.5
14,lowrec,from,Forwards,1,0.666666666666667
15,lowrec,from,Forwards,1,0.75
16,lowrec,from,Forwards,1,1
17,lowrec,from,Forwards,1,1
18,lowrec,from,Forwards,1,1
19,lowrec,from,Forwards,1,NaN
20,lowrec,from,Forwards,1,0.5
21,lowrec,from,Forwards,1,NaN
22,lowrec,from,Forwards,1,0
23,lowrec,from,Forwards,1,0
24,lowrec,from,Forwards,1,NaN
25,lowrec,from,Forwards,1,0
26,lowrec,from,Forwards,1,0
27,lowrec,from,Forwards,1,0.25
28,lowrec,from,Forwards,1,1
29,lowrec,from,Forwards,1,1
30,lowrec,from,Forwards,1,0
31,lowrec,from,Forwards,1,0
32,lowrec,from,Forwards,1,1
33,lowrec,from,Forwards,1,0
34,lowrec,from,Forwards,1,NaN
35,lowrec,from,Forwards,1,0
36,lowrec,from,Forwards,1,0
37,lowrec,from,Forwards,1,0
38,lowrec,from,Forwards,1,1
39,lowrec,from,Forwards,1,0.666666666666667
40,lowrec,from,Forwards,1,1
41,lowrec,from,Forwards,1,0
42,lowrec,from,Forwards,1,1
43,lowrec,from,Forwards,1,0.333333333333333
44,lowrec,from,Forwards,1,1
45,lowrec,from,Forwards,1,0.5
46,lowrec,from,Forwards,1,0.5
47,lowrec,from,Forwards,1,NaN
48,lowrec,from,Forwards,1,1
49,lowrec,from,Forwards,1,1
50,lowrec,from,Forwards,1,0
51,lowrec,from,Forwards,1,0.5
52,lowrec,from,Forwards,1,NaN
53,lowrec,from,Forwards,1,NaN
54,lowrec,from,Forwards,1,0.6
55,lowrec,from,Forwards,1,0.333333333333333
56,lowrec,from,Forwards,1,0.333333333333333
57,lowrec,from,Forwards,1,0
58,lowrec,from,Forwards,1,0
59,lowrec,from,Forwards,1,NaN
60,lowrec,from,Forwards,1,0.5
61,lowrec,from,Forwards,1,0
62,lowrec,from,Forwards,1,1
63,lowrec,from,Forwards,1,0.5
64,lowrec,from,Forwards,1,0.166666666666667
65,lowrec,from,Forwards,1,NaN
66,lowrec,from,Forwards,1,1
67,lowrec,from,Forwards,1,0
68,lowrec,from,Forwards,1,0.333333333333333
69,lowrec,from,Forwards,1,0
70,lowrec,from,Forwards,1,NaN
71,lowrec,from,Forwards,1,0
72,lowrec,from,Forwards,1,1
73,lowrec,from,Forwards,1,1
74,lowrec,from,Forwards,1,NaN
75,lowrec,from,Forwards,1,1
4,lowrec,from,Forwards,2,0.5
5,lowrec,from,Forwards,2,NaN
6,lowrec,from,Forwards,2,1
7,lowrec,from,Forwards,2,NaN
9,lowrec,from,Forwards,2,NaN
10,lowrec,from,Forwards,2,NaN
11,lowrec,from,Forwards,2,NaN
12,lowrec,from,Forwards,2,0
14,lowrec,from,Forwards,2,0.5
15,lowrec,from,Forwards,2,1
16,lowrec,from,Forwards,2,NaN
17,lowrec,from,Forwards,2,NaN
18,lowrec,from,Forwards,2,0
19,lowrec,from,Forwards,2,0
20,lowrec,from,Forwards,2,0
21,lowrec,from,Forwards,2,1
22,lowrec,from,Forwards,2,0
23,lowrec,from,Forwards,2,0
24,lowrec,from,Forwards,2,0.666666666666667
25,lowrec,from,Forwards,2,NaN
26,lowrec,from,Forwards,2,NaN
27,lowrec,from,Forwards,2,NaN
28,lowrec,from,Forwards,2,NaN
29,lowrec,from,Forwards,2,1
30,lowrec,from,Forwards,2,1
31,lowrec,from,Forwards,2,0.333333333333333
32,lowrec,from,Forwards,2,NaN
33,lowrec,from,Forwards,2,0
34,lowrec,from,Forwards,2,NaN
35,lowrec,from,Forwards,2,0
36,lowrec,from,Forwards,2,0
37,lowrec,from,Forwards,2,0
38,lowrec,from,Forwards,2,0
39,lowrec,from,Forwards,2,0.333333333333333
40,lowrec,from,Forwards,2,0.2
41,lowrec,from,Forwards,2,0.5
42,lowrec,from,Forwards,2,0
43,lowrec,from,Forwards,2,0
44,lowrec,from,Forwards,2,NaN
45,lowrec,from,Forwards,2,0
46,lowrec,from,Forwards,2,0.5
47,lowrec,from,Forwards,2,0.5
48,lowrec,from,Forwards,2,NaN
49,lowrec,from,Forwards,2,NaN
50,lowrec,from,Forwards,2,0.5
51,lowrec,from,Forwards,2,0
52,lowrec,from,Forwards,2,0
53,lowrec,from,Forwards,2,0
54,lowrec,from,Forwards,2,0
55,lowrec,from,Forwards,2,0.5
56,lowrec,from,Forwards,2,1
57,lowrec,from,Forwards,2,1
58,lowrec,from,Forwards,2,0.666666666666667
59,lowrec,from,Forwards,2,0
60,lowrec,from,Forwards,2,NaN
61,lowrec,from,Forwards,2,NaN
62,lowrec,from,Forwards,2,1
63,lowrec,from,Forwards,2,0.25
64,lowrec,from,Forwards,2,0.4
65,lowrec,from,Forwards,2,1
66,lowrec,from,Forwards,2,0.5
67,lowrec,from,Forwards,2,0.75
68,lowrec,from,Forwards,2,0
69,lowrec,from,Forwards,2,0.5
70,lowrec,from,Forwards,2,0.5
71,lowrec,from,Forwards,2,1
72,lowrec,from,Forwards,2,0
73,lowrec,from,Forwards,2,0.666666666666667
74,lowrec,from,Forwards,2,1
75,lowrec,from,Forwards,2,0
4,lowrec,from,Forwards,3,NaN
5,lowrec,from,Forwards,3,NaN
6,lowrec,from,Forwards,3,1
7,lowrec,from,Forwards,3,NaN
9,lowrec,from,Forwards,3,NaN
10,lowrec,from,Forwards,3,NaN
11,lowrec,from,Forwards,3,0.5
12,lowrec,from,Forwards,3,0
14,lowrec,from,Forwards,3,0.5
15,lowrec,from,Forwards,3,1
16,lowrec,from,Forwards,3,0.666666666666667
17,lowrec,from,Forwards,3,0.5
18,lowrec,from,Forwards,3,1
19,lowrec,from,Forwards,3,NaN
20,lowrec,from,Forwards,3,0
21,lowrec,from,Forwards,3,0
22,lowrec,from,Forwards,3,NaN
23,lowrec,from,Forwards,3,0
24,lowrec,from,Forwards,3,1
25,lowrec,from,Forwards,3,NaN
26,lowrec,from,Forwards,3,NaN
27,lowrec,from,Forwards,3,NaN
28,lowrec,from,Forwards,3,NaN
29,lowrec,from,Forwards,3,NaN
30,lowrec,from,Forwards,3,NaN
31,lowrec,from,Forwards,3,0
32,lowrec,from,Forwards,3,NaN
33,lowrec,from,Forwards,3,NaN
34,lowrec,from,Forwards,3,0
35,lowrec,from,Forwards,3,NaN
36,lowrec,from,Forwards,3,0
37,lowrec,from,Forwards,3,1
38,lowrec,from,Forwards,3,0.5
39,lowrec,from,Forwards,3,0.5
40,lowrec,from,Forwards,3,0.2
41,lowrec,from,Forwards,3,NaN
42,lowrec,from,Forwards,3,1
43,lowrec,from,Forwards,3,0
44,lowrec,from,Forwards,3,0
45,lowrec,from,Forwards,3,0
46,lowrec,from,Forwards,3,0
47,lowrec,from,Forwards,3,0.333333333333333
48,lowrec,from,Forwards,3,NaN
49,lowrec,from,Forwards,3,NaN
50,lowrec,from,Forwards,3,0
51,lowrec,from,Forwards,3,0
52,lowrec,from,Forwards,3,NaN
53,lowrec,from,Forwards,3,0.5
54,lowrec,from,Forwards,3,0.166666666666667
55,lowrec,from,Forwards,3,0
56,lowrec,from,Forwards,3,0
57,lowrec,from,Forwards,3,NaN
58,lowrec,from,Forwards,3,0
59,lowrec,from,Forwards,3,0
60,lowrec,from,Forwards,3,0.5
61,lowrec,from,Forwards,3,0
62,lowrec,from,Forwards,3,NaN
63,lowrec,from,Forwards,3,NaN
64,lowrec,from,Forwards,3,0.6
65,lowrec,from,Forwards,3,0.333333333333333
66,lowrec,from,Forwards,3,1
67,lowrec,from,Forwards,3,0
68,lowrec,from,Forwards,3,1
69,lowrec,from,Forwards,3,0.25
70,lowrec,from,Forwards,3,0.5
71,lowrec,from,Forwards,3,1
72,lowrec,from,Forwards,3,1
73,lowrec,from,Forwards,3,0.25
74,lowrec,from,Forwards,3,NaN
75,lowrec,from,Forwards,3,0
4,lowrec,from,Forwards,4,NaN
5,lowrec,from,Forwards,4,0
6,lowrec,from,Forwards,4,NaN
7,lowrec,from,Forwards,4,NaN
9,lowrec,from,Forwards,4,NaN
10,lowrec,from,Forwards,4,NaN
11,lowrec,from,Forwards,4,0
12,lowrec,from,Forwards,4,0
14,lowrec,from,Forwards,4,NaN
15,lowrec,from,Forwards,4,NaN
16,lowrec,from,Forwards,4,NaN
17,lowrec,from,Forwards,4,NaN
18,lowrec,from,Forwards,4,NaN
19,lowrec,from,Forwards,4,NaN
20,lowrec,from,Forwards,4,0
21,lowrec,from,Forwards,4,NaN
22,lowrec,from,Forwards,4,1
23,lowrec,from,Forwards,4,1
24,lowrec,from,Forwards,4,NaN
25,lowrec,from,Forwards,4,NaN
26,lowrec,from,Forwards,4,0
27,lowrec,from,Forwards,4,NaN
28,lowrec,from,Forwards,4,1
29,lowrec,from,Forwards,4,NaN
30,lowrec,from,Forwards,4,NaN
31,lowrec,from,Forwards,4,0.5
32,lowrec,from,Forwards,4,NaN
33,lowrec,from,Forwards,4,NaN
34,lowrec,from,Forwards,4,NaN
35,lowrec,from,Forwards,4,0
36,lowrec,from,Forwards,4,0
37,lowrec,from,Forwards,4,0
38,lowrec,from,Forwards,4,0
39,lowrec,from,Forwards,4,NaN
40,lowrec,from,Forwards,4,0
41,lowrec,from,Forwards,4,1
42,lowrec,from,Forwards,4,NaN
43,lowrec,from,Forwards,4,0
44,lowrec,from,Forwards,4,0
45,lowrec,from,Forwards,4,0
46,lowrec,from,Forwards,4,NaN
47,lowrec,from,Forwards,4,0
48,lowrec,from,Forwards,4,NaN
49,lowrec,from,Forwards,4,0
50,lowrec,from,Forwards,4,NaN
51,lowrec,from,Forwards,4,NaN
52,lowrec,from,Forwards,4,0
53,lowrec,from,Forwards,4,NaN
54,lowrec,from,Forwards,4,0.25
55,lowrec,from,Forwards,4,NaN
56,lowrec,from,Forwards,4,1
57,lowrec,from,Forwards,4,0
58,lowrec,from,Forwards,4,NaN
59,lowrec,from,Forwards,4,0
60,lowrec,from,Forwards,4,0.5
61,lowrec,from,Forwards,4,1
62,lowrec,from,Forwards,4,0
63,lowrec,from,Forwards,4,0
64,lowrec,from,Forwards,4,0
65,lowrec,from,Forwards,4,NaN
66,lowrec,from,Forwards,4,NaN
67,lowrec,from,Forwards,4,0.333333333333333
68,lowrec,from,Forwards,4,0
69,lowrec,from,Forwards,4,0
70,lowrec,from,Forwards,4,0
71,lowrec,from,Forwards,4,1
72,lowrec,from,Forwards,4,NaN
73,lowrec,from,Forwards,4,0
74,lowrec,from,Forwards,4,0
75,lowrec,from,Forwards,4,0.333333333333333
4,lowrec,from,Forwards,5,1
5,lowrec,from,Forwards,5,1
6,lowrec,from,Forwards,5,0
7,lowrec,from,Forwards,5,1
9,lowrec,from,Forwards,5,NaN
10,lowrec,from,Forwards,5,0
11,lowrec,from,Forwards,5,0
12,lowrec,from,Forwards,5,1
14,lowrec,from,Forwards,5,0
15,lowrec,from,Forwards,5,NaN
16,lowrec,from,Forwards,5,1
17,lowrec,from,Forwards,5,NaN
18,lowrec,from,Forwards,5,NaN
19,lowrec,from,Forwards,5,0
20,lowrec,from,Forwards,5,0
21,lowrec,from,Forwards,5,NaN
22,lowrec,from,Forwards,5,NaN
23,lowrec,from,Forwards,5,0
24,lowrec,from,Forwards,5,0
25,lowrec,from,Forwards,5,1
26,lowrec,from,Forwards,5,NaN
27,lowrec,from,Forwards,5,NaN
28,lowrec,from,Forwards,5,NaN
29,lowrec,from,Forwards,5,NaN
30,lowrec,from,Forwards,5,NaN
31,lowrec,from,Forwards,5,0
32,lowrec,from,Forwards,5,NaN
33,lowrec,from,Forwards,5,1
34,lowrec,from,Forwards,5,0
35,lowrec,from,Forwards,5,1
36,lowrec,from,Forwards,5,0
37,lowrec,from,Forwards,5,NaN
38,lowrec,from,Forwards,5,NaN
39,lowrec,from,Forwards,5,0
40,lowrec,from,Forwards,5,NaN
41,lowrec,from,Forwards,5,0
42,lowrec,from,Forwards,5,NaN
43,lowrec,from,Forwards,5,0
44,lowrec,from,Forwards,5,0
45,lowrec,from,Forwards,5,0
46,lowrec,from,Forwards,5,1
47,lowrec,from,Forwards,5,NaN
48,lowrec,from,Forwards,5,NaN
49,lowrec,from,Forwards,5,0.333333333333333
50,lowrec,from,Forwards,5,NaN
51,lowrec,from,Forwards,5,0
52,lowrec,from,Forwards,5,NaN
53,lowrec,from,Forwards,5,NaN
54,lowrec,from,Forwards,5,0
55,lowrec,from,Forwards,5,0
56,lowrec,from,Forwards,5,NaN
57,lowrec,from,Forwards,5,NaN
58,lowrec,from,Forwards,5,0.333333333333333
59,lowrec,from,Forwards,5,NaN
60,lowrec,from,Forwards,5,0
61,lowrec,from,Forwards,5,0
62,lowrec,from,Forwards,5,0
63,lowrec,from,Forwards,5,1
64,lowrec,from,Forwards,5,0.5
65,lowrec,from,Forwards,5,0
66,lowrec,from,Forwards,5,NaN
67,lowrec,from,Forwards,5,0
68,lowrec,from,Forwards,5,0
69,lowrec,from,Forwards,5,0.666666666666667
70,lowrec,from,Forwards,5,0
71,lowrec,from,Forwards,5,1
72,lowrec,from,Forwards,5,NaN
73,lowrec,from,Forwards,5,0
74,lowrec,from,Forwards,5,NaN
75,lowrec,from,Forwards,5,0.5
