subject,oddballtype,transition,direction,wordposition,CRP
34,no_amn,from,Backwards,2,0
35,no_amn,from,Backwards,2,0
36,no_amn,from,Backwards,2,0.333333333333333
37,no_amn,from,Backwards,2,1
38,no_amn,from,Backwards,2,0.333333333333333
39,no_amn,from,Backwards,2,0.4
40,no_amn,from,Backwards,2,0
41,no_amn,from,Backwards,2,0
42,no_amn,from,Backwards,2,NaN
43,no_amn,from,Backwards,2,0.2
44,no_amn,from,Backwards,2,1
45,no_amn,from,Backwards,2,1
46,no_amn,from,Backwards,2,0
47,no_amn,from,Backwards,2,0.25
48,no_amn,from,Backwards,2,0
49,no_amn,from,Backwards,2,0.333333333333333
50,no_amn,from,Backwards,2,0
51,no_amn,from,Backwards,2,0
52,no_amn,from,Backwards,2,0.25
53,no_amn,from,Backwards,2,1
54,no_amn,from,Backwards,2,0.25
55,no_amn,from,Backwards,2,NaN
56,no_amn,from,Backwards,2,1
57,no_amn,from,Backwards,2,NaN
58,no_amn,from,Backwards,2,0.5
59,no_amn,from,Backwards,2,0
60,no_amn,from,Backwards,2,0.666666666666667
61,no_amn,from,Backwards,2,0.5
62,no_amn,from,Backwards,2,NaN
63,no_amn,from,Backwards,2,NaN
64,no_amn,from,Backwards,2,0
65,no_amn,from,Backwards,2,1
66,no_amn,from,Backwards,2,NaN
67,no_amn,from,Backwards,2,0.333333333333333
68,no_amn,from,Backwards,2,0
69,no_amn,from,Backwards,2,0.5
70,no_amn,from,Backwards,2,0
71,no_amn,from,Backwards,2,0
72,no_amn,from,Backwards,2,0.5
73,no_amn,from,Backwards,2,NaN
74,no_amn,from,Backwards,2,NaN
75,no_amn,from,Backwards,2,1
4,no_amn,from,Backwards,1,0
5,no_amn,from,Backwards,1,1
6,no_amn,from,Backwards,1,0.333333333333333
7,no_amn,from,Backwards,1,NaN
9,no_amn,from,Backwards,1,0.25
10,no_amn,from,Backwards,1,1
11,no_amn,from,Backwards,1,0.5
12,no_amn,from,Backwards,1,NaN
14,no_amn,from,Backwards,1,0
15,no_amn,from,Backwards,1,1
16,no_amn,from,Backwards,1,0
17,no_amn,from,Backwards,1,0
18,no_amn,from,Backwards,1,0
19,no_amn,from,Backwards,1,0
20,no_amn,from,Backwards,1,0.333333333333333
21,no_amn,from,Backwards,1,0.5
22,no_amn,from,Backwards,1,NaN
23,no_amn,from,Backwards,1,NaN
24,no_amn,from,Backwards,1,0
25,no_amn,from,Backwards,1,1
26,no_amn,from,Backwards,1,1
27,no_amn,from,Backwards,1,1
28,no_amn,from,Backwards,1,0
29,no_amn,from,Backwards,1,0
30,no_amn,from,Backwards,1,0
31,no_amn,from,Backwards,1,0.333333333333333
32,no_amn,from,Backwards,1,NaN
33,no_amn,from,Backwards,1,0
34,no_amn,from,Backwards,1,1
35,no_amn,from,Backwards,1,1
36,no_amn,from,Backwards,1,0.25
37,no_amn,from,Backwards,1,0
38,no_amn,from,Backwards,1,NaN
39,no_amn,from,Backwards,1,0
40,no_amn,from,Backwards,1,0.25
41,no_amn,from,Backwards,1,0.5
42,no_amn,from,Backwards,1,NaN
43,no_amn,from,Backwards,1,0.571428571428571
44,no_amn,from,Backwards,1,NaN
45,no_amn,from,Backwards,1,0
46,no_amn,from,Backwards,1,0
47,no_amn,from,Backwards,1,0.5
48,no_amn,from,Backwards,1,NaN
49,no_amn,from,Backwards,1,NaN
50,no_amn,from,Backwards,1,0.5
51,no_amn,from,Backwards,1,0.5
52,no_amn,from,Backwards,1,1
53,no_amn,from,Backwards,1,0.5
54,no_amn,from,Backwards,1,0
55,no_amn,from,Backwards,1,0
56,no_amn,from,Backwards,1,1
57,no_amn,from,Backwards,1,0
58,no_amn,from,Backwards,1,1
59,no_amn,from,Backwards,1,0.5
60,no_amn,from,Backwards,1,0
61,no_amn,from,Backwards,1,0
62,no_amn,from,Backwards,1,0
63,no_amn,from,Backwards,1,0
64,no_amn,from,Backwards,1,0.333333333333333
65,no_amn,from,Backwards,1,0
66,no_amn,from,Backwards,1,NaN
67,no_amn,from,Backwards,1,0
68,no_amn,from,Backwards,1,0.75
69,no_amn,from,Backwards,1,0.5
70,no_amn,from,Backwards,1,0
71,no_amn,from,Backwards,1,0
72,no_amn,from,Backwards,1,0
73,no_amn,from,Backwards,1,0
74,no_amn,from,Backwards,1,1
75,no_amn,from,Backwards,1,0
4,no_amn,from,Forwards,1,1
5,no_amn,from,Forwards,1,0
6,no_amn,from,Forwards,1,0
7,no_amn,from,Forwards,1,0.75
9,no_amn,from,Forwards,1,0.666666666666667
10,no_amn,from,Forwards,1,0.25
11,no_amn,from,Forwards,1,0.5
12,no_amn,from,Forwards,1,0.5
14,no_amn,from,Forwards,1,0.666666666666667
15,no_amn,from,Forwards,1,0.833333333333333
16,no_amn,from,Forwards,1,NaN
17,no_amn,from,Forwards,1,1
18,no_amn,from,Forwards,1,0.5
19,no_amn,from,Forwards,1,1
20,no_amn,from,Forwards,1,0.5
21,no_amn,from,Forwards,1,NaN
22,no_amn,from,Forwards,1,0.333333333333333
23,no_amn,from,Forwards,1,0.5
24,no_amn,from,Forwards,1,0.5
25,no_amn,from,Forwards,1,NaN
26,no_amn,from,Forwards,1,0
27,no_amn,from,Forwards,1,0.4
28,no_amn,from,Forwards,1,0.5
29,no_amn,from,Forwards,1,0.75
30,no_amn,from,Forwards,1,NaN
31,no_amn,from,Forwards,1,0
32,no_amn,from,Forwards,1,1
33,no_amn,from,Forwards,1,0.25
34,no_amn,from,Forwards,1,0
35,no_amn,from,Forwards,1,0
36,no_amn,from,Forwards,1,0
37,no_amn,from,Forwards,1,0
38,no_amn,from,Forwards,1,1
39,no_amn,from,Forwards,1,0.5
40,no_amn,from,Forwards,1,1
41,no_amn,from,Forwards,1,0
42,no_amn,from,Forwards,1,1
43,no_amn,from,Forwards,1,0.2
44,no_amn,from,Forwards,1,0.666666666666667
45,no_amn,from,Forwards,1,0.333333333333333
46,no_amn,from,Forwards,1,0.333333333333333
47,no_amn,from,Forwards,1,NaN
48,no_amn,from,Forwards,1,1
49,no_amn,from,Forwards,1,0.5
50,no_amn,from,Forwards,1,0.5
51,no_amn,from,Forwards,1,0.5
52,no_amn,from,Forwards,1,0
53,no_amn,from,Forwards,1,NaN
54,no_amn,from,Forwards,1,0.666666666666667
55,no_amn,from,Forwards,1,0.5
56,no_amn,from,Forwards,1,0
57,no_amn,from,Forwards,1,NaN
58,no_amn,from,Forwards,1,0
59,no_amn,from,Forwards,1,NaN
60,no_amn,from,Forwards,1,0.5
61,no_amn,from,Forwards,1,0
62,no_amn,from,Forwards,1,NaN
63,no_amn,from,Forwards,1,NaN
64,no_amn,from,Forwards,1,0.2
65,no_amn,from,Forwards,1,NaN
66,no_amn,from,Forwards,1,1
67,no_amn,from,Forwards,1,NaN
68,no_amn,from,Forwards,1,0.5
69,no_amn,from,Forwards,1,0
70,no_amn,from,Forwards,1,NaN
71,no_amn,from,Forwards,1,0
72,no_amn,from,Forwards,1,1
73,no_amn,from,Forwards,1,NaN
74,no_amn,from,Forwards,1,NaN
75,no_amn,from,Forwards,1,1
4,no_amn,from,Forwards,2,0
5,no_amn,from,Forwards,2,1
6,no_amn,from,Forwards,2,0.333333333333333
7,no_amn,from,Forwards,2,0
9,no_amn,from,Forwards,2,0
10,no_amn,from,Forwards,2,NaN
11,no_amn,from,Forwards,2,0
12,no_amn,from,Forwards,2,0
14,no_amn,from,Forwards,2,0.6
15,no_amn,from,Forwards,2,NaN
16,no_amn,from,Forwards,2,1
17,no_amn,from,Forwards,2,1
18,no_amn,from,Forwards,2,0.333333333333333
19,no_amn,from,Forwards,2,0
20,no_amn,from,Forwards,2,0
21,no_amn,from,Forwards,2,1
22,no_amn,from,Forwards,2,0
23,no_amn,from,Forwards,2,0
24,no_amn,from,Forwards,2,0.4
25,no_amn,from,Forwards,2,0
26,no_amn,from,Forwards,2,NaN
27,no_amn,from,Forwards,2,NaN
28,no_amn,from,Forwards,2,0.333333333333333
29,no_amn,from,Forwards,2,0.333333333333333
30,no_amn,from,Forwards,2,0
31,no_amn,from,Forwards,2,0.25
32,no_amn,from,Forwards,2,1
33,no_amn,from,Forwards,2,0.25
34,no_amn,from,Forwards,2,0.333333333333333
35,no_amn,from,Forwards,2,0.333333333333333
36,no_amn,from,Forwards,2,NaN
37,no_amn,from,Forwards,2,0
38,no_amn,from,Forwards,2,0.25
39,no_amn,from,Forwards,2,0
40,no_amn,from,Forwards,2,0.333333333333333
41,no_amn,from,Forwards,2,0.25
42,no_amn,from,Forwards,2,0
43,no_amn,from,Forwards,2,0
44,no_amn,from,Forwards,2,0
45,no_amn,from,Forwards,2,0
46,no_amn,from,Forwards,2,0.5
47,no_amn,from,Forwards,2,0.25
48,no_amn,from,Forwards,2,1
49,no_amn,from,Forwards,2,NaN
50,no_amn,from,Forwards,2,0
51,no_amn,from,Forwards,2,0.5
52,no_amn,from,Forwards,2,0.5
53,no_amn,from,Forwards,2,0
54,no_amn,from,Forwards,2,0.2
55,no_amn,from,Forwards,2,0.333333333333333
56,no_amn,from,Forwards,2,1
57,no_amn,from,Forwards,2,NaN
58,no_amn,from,Forwards,2,0.666666666666667
59,no_amn,from,Forwards,2,0
60,no_amn,from,Forwards,2,NaN
61,no_amn,from,Forwards,2,NaN
62,no_amn,from,Forwards,2,1
63,no_amn,from,Forwards,2,0.333333333333333
64,no_amn,from,Forwards,2,0.4
65,no_amn,from,Forwards,2,1
66,no_amn,from,Forwards,2,1
67,no_amn,from,Forwards,2,0.75
68,no_amn,from,Forwards,2,0
69,no_amn,from,Forwards,2,0.5
70,no_amn,from,Forwards,2,0
71,no_amn,from,Forwards,2,1
72,no_amn,from,Forwards,2,0
73,no_amn,from,Forwards,2,0.5
74,no_amn,from,Forwards,2,NaN
75,no_amn,from,Forwards,2,0
4,no_amn,from,Forwards,3,1
5,no_amn,from,Forwards,3,NaN
6,no_amn,from,Forwards,3,0.5
7,no_amn,from,Forwards,3,0
9,no_amn,from,Forwards,3,NaN
10,no_amn,from,Forwards,3,1
11,no_amn,from,Forwards,3,0.333333333333333
12,no_amn,from,Forwards,3,0
14,no_amn,from,Forwards,3,0
15,no_amn,from,Forwards,3,0
16,no_amn,from,Forwards,3,1
17,no_amn,from,Forwards,3,0.5
18,no_amn,from,Forwards,3,0.666666666666667
19,no_amn,from,Forwards,3,1
20,no_amn,from,Forwards,3,0
21,no_amn,from,Forwards,3,0
22,no_amn,from,Forwards,3,NaN
23,no_amn,from,Forwards,3,0
24,no_amn,from,Forwards,3,1
25,no_amn,from,Forwards,3,NaN
26,no_amn,from,Forwards,3,NaN
27,no_amn,from,Forwards,3,1
28,no_amn,from,Forwards,3,0.5
29,no_amn,from,Forwards,3,0
30,no_amn,from,Forwards,3,0
31,no_amn,from,Forwards,3,0
32,no_amn,from,Forwards,3,0
33,no_amn,from,Forwards,3,0.5
34,no_amn,from,Forwards,3,1
35,no_amn,from,Forwards,3,0
36,no_amn,from,Forwards,3,0
37,no_amn,from,Forwards,3,1
38,no_amn,from,Forwards,3,0.666666666666667
39,no_amn,from,Forwards,3,0.5
40,no_amn,from,Forwards,3,0.333333333333333
41,no_amn,from,Forwards,3,0
42,no_amn,from,Forwards,3,0.5
43,no_amn,from,Forwards,3,0
44,no_amn,from,Forwards,3,0
45,no_amn,from,Forwards,3,0.5
46,no_amn,from,Forwards,3,0
47,no_amn,from,Forwards,3,0.2
48,no_amn,from,Forwards,3,NaN
49,no_amn,from,Forwards,3,NaN
50,no_amn,from,Forwards,3,1
51,no_amn,from,Forwards,3,0
52,no_amn,from,Forwards,3,0
53,no_amn,from,Forwards,3,0.5
54,no_amn,from,Forwards,3,0.4
55,no_amn,from,Forwards,3,0
56,no_amn,from,Forwards,3,0
57,no_amn,from,Forwards,3,NaN
58,no_amn,from,Forwards,3,0
59,no_amn,from,Forwards,3,0
60,no_amn,from,Forwards,3,0.666666666666667
61,no_amn,from,Forwards,3,0
62,no_amn,from,Forwards,3,NaN
63,no_amn,from,Forwards,3,NaN
64,no_amn,from,Forwards,3,0.6
65,no_amn,from,Forwards,3,0
66,no_amn,from,Forwards,3,1
67,no_amn,from,Forwards,3,0
68,no_amn,from,Forwards,3,NaN
69,no_amn,from,Forwards,3,0.25
70,no_amn,from,Forwards,3,0
71,no_amn,from,Forwards,3,1
72,no_amn,from,Forwards,3,1
73,no_amn,from,Forwards,3,0.333333333333333
74,no_amn,from,Forwards,3,NaN
75,no_amn,from,Forwards,3,0
4,no_amn,from,Forwards,4,NaN
5,no_amn,from,Forwards,4,0
6,no_amn,from,Forwards,4,0
7,no_amn,from,Forwards,4,NaN
9,no_amn,from,Forwards,4,0.5
10,no_amn,from,Forwards,4,0
11,no_amn,from,Forwards,4,0
12,no_amn,from,Forwards,4,0
14,no_amn,from,Forwards,4,NaN
15,no_amn,from,Forwards,4,1
16,no_amn,from,Forwards,4,1
17,no_amn,from,Forwards,4,NaN
18,no_amn,from,Forwards,4,NaN
19,no_amn,from,Forwards,4,0
20,no_amn,from,Forwards,4,0
21,no_amn,from,Forwards,4,NaN
22,no_amn,from,Forwards,4,1
23,no_amn,from,Forwards,4,1
24,no_amn,from,Forwards,4,0
25,no_amn,from,Forwards,4,NaN
26,no_amn,from,Forwards,4,0
27,no_amn,from,Forwards,4,NaN
28,no_amn,from,Forwards,4,1
29,no_amn,from,Forwards,4,0
30,no_amn,from,Forwards,4,0
31,no_amn,from,Forwards,4,0.5
32,no_amn,from,Forwards,4,NaN
33,no_amn,from,Forwards,4,0
34,no_amn,from,Forwards,4,NaN
35,no_amn,from,Forwards,4,0.5
36,no_amn,from,Forwards,4,0.5
37,no_amn,from,Forwards,4,0.333333333333333
38,no_amn,from,Forwards,4,0
39,no_amn,from,Forwards,4,NaN
40,no_amn,from,Forwards,4,NaN
41,no_amn,from,Forwards,4,0.666666666666667
42,no_amn,from,Forwards,4,NaN
43,no_amn,from,Forwards,4,0.5
44,no_amn,from,Forwards,4,0
45,no_amn,from,Forwards,4,0.5
46,no_amn,from,Forwards,4,0
47,no_amn,from,Forwards,4,0
48,no_amn,from,Forwards,4,NaN
49,no_amn,from,Forwards,4,0
50,no_amn,from,Forwards,4,0
51,no_amn,from,Forwards,4,NaN
52,no_amn,from,Forwards,4,0
53,no_amn,from,Forwards,4,0
54,no_amn,from,Forwards,4,0
55,no_amn,from,Forwards,4,NaN
56,no_amn,from,Forwards,4,1
57,no_amn,from,Forwards,4,0
58,no_amn,from,Forwards,4,NaN
59,no_amn,from,Forwards,4,0
60,no_amn,from,Forwards,4,0
61,no_amn,from,Forwards,4,1
62,no_amn,from,Forwards,4,0
63,no_amn,from,Forwards,4,0
64,no_amn,from,Forwards,4,0
65,no_amn,from,Forwards,4,NaN
66,no_amn,from,Forwards,4,NaN
67,no_amn,from,Forwards,4,0
68,no_amn,from,Forwards,4,NaN
69,no_amn,from,Forwards,4,0
70,no_amn,from,Forwards,4,0
71,no_amn,from,Forwards,4,1
72,no_amn,from,Forwards,4,NaN
73,no_amn,from,Forwards,4,0
74,no_amn,from,Forwards,4,0
75,no_amn,from,Forwards,4,0
4,no_amn,from,Forwards,5,1
5,no_amn,from,Forwards,5,1
6,no_amn,from,Forwards,5,0
7,no_amn,from,Forwards,5,0.5
9,no_amn,from,Forwards,5,0
10,no_amn,from,Forwards,5,NaN
11,no_amn,from,Forwards,5,0.5
12,no_amn,from,Forwards,5,1
14,no_amn,from,Forwards,5,0
15,no_amn,from,Forwards,5,NaN
16,no_amn,from,Forwards,5,1
17,no_amn,from,Forwards,5,NaN
18,no_amn,from,Forwards,5,NaN
19,no_amn,from,Forwards,5,0
20,no_amn,from,Forwards,5,0
21,no_amn,from,Forwards,5,NaN
22,no_amn,from,Forwards,5,0.5
23,no_amn,from,Forwards,5,0
24,no_amn,from,Forwards,5,0
25,no_amn,from,Forwards,5,NaN
26,no_amn,from,Forwards,5,NaN
27,no_amn,from,Forwards,5,NaN
28,no_amn,from,Forwards,5,NaN
29,no_amn,from,Forwards,5,NaN
30,no_amn,from,Forwards,5,1
31,no_amn,from,Forwards,5,0
32,no_amn,from,Forwards,5,0.5
33,no_amn,from,Forwards,5,1
34,no_amn,from,Forwards,5,0
35,no_amn,from,Forwards,5,0.5
36,no_amn,from,Forwards,5,0.5
37,no_amn,from,Forwards,5,NaN
38,no_amn,from,Forwards,5,NaN
39,no_amn,from,Forwards,5,0
40,no_amn,from,Forwards,5,1
41,no_amn,from,Forwards,5,0.25
42,no_amn,from,Forwards,5,0
43,no_amn,from,Forwards,5,0
44,no_amn,from,Forwards,5,0
45,no_amn,from,Forwards,5,0.166666666666667
46,no_amn,from,Forwards,5,0.666666666666667
47,no_amn,from,Forwards,5,1
48,no_amn,from,Forwards,5,1
49,no_amn,from,Forwards,5,0.666666666666667
50,no_amn,from,Forwards,5,NaN
51,no_amn,from,Forwards,5,0
52,no_amn,from,Forwards,5,0.5
53,no_amn,from,Forwards,5,NaN
54,no_amn,from,Forwards,5,0
55,no_amn,from,Forwards,5,0
56,no_amn,from,Forwards,5,NaN
57,no_amn,from,Forwards,5,NaN
58,no_amn,from,Forwards,5,0.333333333333333
59,no_amn,from,Forwards,5,NaN
60,no_amn,from,Forwards,5,0
61,no_amn,from,Forwards,5,0
62,no_amn,from,Forwards,5,0
63,no_amn,from,Forwards,5,NaN
64,no_amn,from,Forwards,5,NaN
65,no_amn,from,Forwards,5,0
66,no_amn,from,Forwards,5,NaN
67,no_amn,from,Forwards,5,NaN
68,no_amn,from,Forwards,5,NaN
69,no_amn,from,Forwards,5,0.5
70,no_amn,from,Forwards,5,NaN
71,no_amn,from,Forwards,5,NaN
72,no_amn,from,Forwards,5,NaN
73,no_amn,from,Forwards,5,0
74,no_amn,from,Forwards,5,NaN
75,no_amn,from,Forwards,5,0.5
